Student_ID,Time_ID,Math_Score,Science_Score,English_Score,Social_Studies_Score,Physical_Education_Score,Library_Hours_Week,Teacher_Hours_Week,Weekly_Activity_Hours
71be94c3-6ab1-4db6-9da4-66feb0937085,25,62,57,88,84,80,4,15,0
af8ca888-b1f8-4ad9-b49b-508927335670,13,70,50,45,60,63,1,27,1
af8ca888-b1f8-4ad9-b49b-508927335670,25,65,86,73,50,61,10,19,1
9f6facc1-451d-48fe-8532-fc74a9987bdf,13,59,55,78,64,64,7,13,7
9f6facc1-451d-48fe-8532-fc74a9987bdf,25,100,62,64,84,42,10,10,7
9e21741f-b801-4026-82f7-38611adba8cf,13,52,45,50,44,44,9,26,0
9e21741f-b801-4026-82f7-38611adba8cf,25,61,63,74,67,89,4,14,0
c72850c1-3322-468b-9be7-8aec32da81f0,13,90,79,99,46,87,10,28,5
c72850c1-3322-468b-9be7-8aec32da81f0,25,78,88,89,43,50,4,30,5
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,13,74,42,97,77,42,9,16,4
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,25,71,74,78,95,82,8,13,4
3c088990-54a2-4051-bb0c-cad9eee13cae,13,62,77,62,72,40,2,19,6
3c088990-54a2-4051-bb0c-cad9eee13cae,25,88,94,100,98,62,8,10,6
7e7d9a19-ab45-4578-92fb-acf6d5d1c669,13,70,96,91,51,96,4,30,5
7e7d9a19-ab45-4578-92fb-acf6d5d1c669,25,81,58,46,94,54,8,6,5
e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,13,58,67,74,47,76,3,27,4
e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,25,43,77,60,48,75,9,13,4
0cd20e43-76da-4194-839d-b29d4bc81c16,13,52,78,100,58,72,1,7,9
0cd20e43-76da-4194-839d-b29d4bc81c16,25,75,92,70,76,75,7,13,9
ad409244-cd35-46ef-9c37-07394a629c5e,13,66,66,42,97,93,7,23,7
ad409244-cd35-46ef-9c37-07394a629c5e,25,96,40,78,80,86,5,27,7
0279e2ab-0bbf-4334-a3ea-2d7fc219a845,13,74,80,80,74,86,8,17,3
0279e2ab-0bbf-4334-a3ea-2d7fc219a845,25,81,46,53,73,41,7,30,3
f480b91e-700e-4efc-a4ff-c31a5b86ea69,13,63,57,45,43,45,1,21,8
f480b91e-700e-4efc-a4ff-c31a5b86ea69,25,43,78,77,92,81,5,24,8
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,13,78,92,64,87,92,6,27,6
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,25,95,78,74,72,56,10,12,6
7a6e43d0-d9c5-4cd9-b09d-721b62be4009,13,73,89,80,43,81,9,20,0
7a6e43d0-d9c5-4cd9-b09d-721b62be4009,25,49,69,71,73,60,8,21,0
b9f6143b-b238-4056-a1ec-47541cf14654,13,90,58,85,89,65,10,24,0
b9f6143b-b238-4056-a1ec-47541cf14654,25,97,79,76,69,68,4,7,0
7b90942f-973b-4977-a946-28206a80cac2,13,91,74,69,83,85,3,6,7
7b90942f-973b-4977-a946-28206a80cac2,25,48,61,76,64,76,8,11,7
9c81fc46-5bcd-436c-8777-4fae613758c3,13,41,59,52,91,83,5,8,0
9c81fc46-5bcd-436c-8777-4fae613758c3,25,64,64,79,46,82,6,15,0
7bab1baa-2172-40aa-a44a-913af933a9fa,13,95,64,96,90,50,8,23,6
7bab1baa-2172-40aa-a44a-913af933a9fa,25,98,58,93,81,91,2,21,6
a7ac590c-42f9-4f92-9036-ca810bc4d7ba,13,98,85,99,65,78,2,5,0
a7ac590c-42f9-4f92-9036-ca810bc4d7ba,25,67,51,72,59,58,6,13,0
b9493906-939f-44eb-be5e-215ec47cc30b,13,82,76,93,86,48,3,9,5
b9493906-939f-44eb-be5e-215ec47cc30b,25,80,85,100,40,59,9,15,5
b0309aaf-85ea-46e0-84e3-b774569adef0,13,81,95,76,58,52,8,20,2
b0309aaf-85ea-46e0-84e3-b774569adef0,25,99,81,56,81,67,7,30,2
a9e8f0d8-5883-49de-bb5f-be413fa2bde0,13,62,54,77,61,82,1,9,8
a9e8f0d8-5883-49de-bb5f-be413fa2bde0,25,74,100,77,77,52,6,16,8
9ce7eed1-fcdf-4961-a45e-2ad08eefa5dd,13,97,66,76,84,84,5,16,8
9ce7eed1-fcdf-4961-a45e-2ad08eefa5dd,25,48,41,68,72,65,5,28,8
7eef09ab-da14-4a47-b823-51d9d94df188,13,70,99,63,48,49,10,9,0
7eef09ab-da14-4a47-b823-51d9d94df188,25,55,79,86,48,75,9,15,0
47354e4f-f85b-4d0a-94b5-86353dab1614,13,49,70,50,88,83,2,11,4
47354e4f-f85b-4d0a-94b5-86353dab1614,25,68,96,70,48,82,7,15,4
142e3df0-3c28-45dc-912d-aea8673d2920,13,90,43,96,68,52,3,23,4
142e3df0-3c28-45dc-912d-aea8673d2920,25,56,68,100,56,100,4,27,4
50e96888-7273-4e7b-bf9a-d277db496e6d,13,65,44,53,81,40,10,17,3
50e96888-7273-4e7b-bf9a-d277db496e6d,25,46,66,49,41,83,4,12,3
092c4801-698f-44f8-a747-d24a1a46d536,13,89,88,91,45,75,7,30,6
092c4801-698f-44f8-a747-d24a1a46d536,25,84,63,59,60,77,8,12,6
a335b2c8-9e7b-4e95-b692-641a9aad10ce,13,85,54,51,40,57,9,10,6
a335b2c8-9e7b-4e95-b692-641a9aad10ce,25,52,47,53,46,75,8,10,6
57423882-f34a-4949-b4ca-0ad7abe5be96,13,42,62,43,75,81,2,27,4
57423882-f34a-4949-b4ca-0ad7abe5be96,25,71,74,82,40,71,8,25,4
c47566bf-8f66-4bbd-94fc-286f74577d47,13,76,44,83,63,57,1,28,0
c47566bf-8f66-4bbd-94fc-286f74577d47,25,58,96,91,77,100,7,18,0
18f1a1e4-1d30-4290-b3d9-2aceb7461b72,13,68,67,77,66,81,2,24,3
18f1a1e4-1d30-4290-b3d9-2aceb7461b72,25,59,43,90,93,54,5,5,3
ccc7147f-f6e5-403c-a237-9e6fd4734534,13,56,72,47,99,54,5,26,8
ccc7147f-f6e5-403c-a237-9e6fd4734534,25,44,78,48,73,45,7,18,8
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,13,85,77,74,59,94,5,27,1
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,25,44,93,66,98,81,3,15,1
3227e8d8-9c60-481b-8119-1aa71b61d453,13,50,53,69,90,60,3,19,9
3227e8d8-9c60-481b-8119-1aa71b61d453,25,56,79,56,40,74,7,16,9
30c9c51f-c80b-4af7-9315-fafa7500f785,13,74,92,82,98,40,2,8,0
30c9c51f-c80b-4af7-9315-fafa7500f785,25,71,74,58,90,49,2,24,0
ac117bab-d664-4fe8-a21c-0c06ed376567,13,78,95,80,56,77,8,24,8
ac117bab-d664-4fe8-a21c-0c06ed376567,25,42,41,87,78,100,9,17,8
811317a8-f4c8-4393-96dd-6c82a8909e31,13,45,77,62,97,70,6,11,0
811317a8-f4c8-4393-96dd-6c82a8909e31,25,63,92,74,90,93,3,18,0
6ecca931-ef70-4d01-8da0-3d880c6f3051,13,90,48,48,58,86,8,9,3
6ecca931-ef70-4d01-8da0-3d880c6f3051,25,76,83,67,54,49,4,23,3
b11af726-2d5d-4395-a901-a768ebd14b0c,13,88,56,52,87,57,7,11,7
b11af726-2d5d-4395-a901-a768ebd14b0c,25,82,76,93,72,47,2,26,7
9b2d5a2a-99bd-4240-a853-5961632d0302,13,91,92,53,96,46,5,30,6
9b2d5a2a-99bd-4240-a853-5961632d0302,25,59,67,58,97,79,3,12,6
b148b2a6-ea79-47e1-9be7-02abfac08fc4,13,53,51,71,93,52,1,6,0
b148b2a6-ea79-47e1-9be7-02abfac08fc4,25,71,52,84,91,46,10,9,0
ce072a52-73ed-4223-8b4e-f503f8722413,13,75,97,96,74,80,1,28,1
ce072a52-73ed-4223-8b4e-f503f8722413,25,88,57,44,65,97,7,30,1
d7d3b9d9-4c85-4233-8325-bd9ebf98e734,13,68,86,78,44,81,6,18,5
d7d3b9d9-4c85-4233-8325-bd9ebf98e734,25,56,60,65,58,53,9,20,5
37a3c30a-a1f0-4a7a-8db7-8572ef7db821,13,94,57,78,82,67,6,13,0
37a3c30a-a1f0-4a7a-8db7-8572ef7db821,25,87,78,64,95,55,2,14,0
21f6c63d-ac20-4f11-abd3-3927586528e6,13,56,60,99,69,50,2,15,6
21f6c63d-ac20-4f11-abd3-3927586528e6,25,42,76,40,83,44,7,15,6
b5d9ad36-5287-464d-a30a-6658b1be6df2,13,52,73,65,55,50,7,26,5
b5d9ad36-5287-464d-a30a-6658b1be6df2,25,59,42,46,95,79,10,22,5
b5caa993-aaca-4101-b153-0f689215583a,13,75,43,92,45,70,4,23,0
b5caa993-aaca-4101-b153-0f689215583a,25,94,58,73,81,65,1,25,0
6c21835d-d8e8-497c-a0a2-59014932936e,13,85,51,63,69,83,8,11,3
6c21835d-d8e8-497c-a0a2-59014932936e,25,73,85,90,85,63,3,26,3
0e7da698-ab95-472f-8d95-aaf5253421bc,13,74,85,90,90,72,4,16,3
0e7da698-ab95-472f-8d95-aaf5253421bc,25,44,91,78,54,69,9,13,3
257c54bc-4024-4424-aef2-ab2f495fa2fc,13,71,98,78,69,60,10,28,7
257c54bc-4024-4424-aef2-ab2f495fa2fc,25,85,43,91,68,95,8,21,7
5bd29cb1-0845-4b2f-8a8a-4105c0eb8875,13,85,56,65,98,78,9,18,0
5bd29cb1-0845-4b2f-8a8a-4105c0eb8875,25,89,60,58,58,61,4,30,0
396c357b-dd66-4071-8fd7-b1a1bd4f6118,13,90,85,54,45,80,2,24,3
396c357b-dd66-4071-8fd7-b1a1bd4f6118,25,88,89,49,88,96,1,14,3
b2357a3c-cc7f-4517-8bfd-4a31c8c85ad6,13,54,42,85,66,56,4,11,9
b2357a3c-cc7f-4517-8bfd-4a31c8c85ad6,25,63,89,91,88,95,3,27,9
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,13,63,83,60,80,75,5,15,9
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,25,78,69,64,80,40,9,11,9
33fd862d-4057-4470-be61-27a80351b09d,13,52,83,91,88,45,8,6,1
33fd862d-4057-4470-be61-27a80351b09d,25,95,61,57,51,91,3,8,1
a23ff67d-e957-4bc2-b9bd-8bd6d479cc36,13,72,49,61,51,44,6,5,3
a23ff67d-e957-4bc2-b9bd-8bd6d479cc36,25,98,60,72,83,53,4,28,3
324bcc3d-9a77-41a2-bd0b-0fa28beef83f,13,85,48,57,94,87,9,22,0
324bcc3d-9a77-41a2-bd0b-0fa28beef83f,25,59,83,89,90,58,7,16,0
13106665-aec2-4b19-bbc3-98d82d6bc882,13,88,83,40,89,66,10,13,7
13106665-aec2-4b19-bbc3-98d82d6bc882,25,44,42,71,87,43,10,17,7
4773e66a-6db2-4020-8a67-01436090103c,13,67,77,90,79,88,4,19,0
4773e66a-6db2-4020-8a67-01436090103c,25,99,43,64,70,51,5,29,0
77617d80-549f-434c-8171-f5a74148bd11,13,78,83,89,45,68,6,9,0
77617d80-549f-434c-8171-f5a74148bd11,25,68,58,43,55,72,3,7,0
c60ea4d5-0d04-4cb6-98cd-26555297e1ad,13,72,86,97,71,63,6,12,4
c60ea4d5-0d04-4cb6-98cd-26555297e1ad,25,95,61,60,62,73,1,23,4
8cd74c27-929a-4586-8a37-6c367d94bf10,13,74,46,96,42,98,6,29,5
8cd74c27-929a-4586-8a37-6c367d94bf10,25,54,86,93,77,68,3,16,5
85467426-2f12-4b9e-b4fd-25b7384f6e3b,13,51,60,79,62,81,9,5,10
85467426-2f12-4b9e-b4fd-25b7384f6e3b,25,57,62,46,81,88,2,14,10
597278c5-1789-4e63-a746-5743897b303d,13,44,81,61,65,64,5,22,0
597278c5-1789-4e63-a746-5743897b303d,25,53,58,64,85,84,9,8,0
f3476736-37ec-47a6-8b27-b0795c5d3f1b,13,73,77,88,73,81,1,12,2
f3476736-37ec-47a6-8b27-b0795c5d3f1b,25,63,53,57,83,67,5,17,2
a6388854-fb2b-4b80-808b-d674d2dd3e26,13,70,45,87,89,95,5,21,1
a6388854-fb2b-4b80-808b-d674d2dd3e26,25,64,81,53,93,55,10,10,1
eb29d912-9d1b-43df-a46b-6fcee78d147c,13,50,90,93,68,73,9,12,2
eb29d912-9d1b-43df-a46b-6fcee78d147c,25,78,60,89,50,53,5,19,2
cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,13,97,96,90,47,74,6,21,7
cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,25,91,55,83,64,82,6,17,7
84517303-e94d-4fbe-8653-1d4748677b30,13,93,49,64,54,76,6,15,2
84517303-e94d-4fbe-8653-1d4748677b30,25,67,74,97,66,85,5,24,2
4be318a8-0b39-4ccf-bc9f-3bc37210045a,13,66,45,64,99,61,1,30,5
4be318a8-0b39-4ccf-bc9f-3bc37210045a,25,59,73,43,56,79,5,10,5
f8bca9ac-2ada-42ce-9890-99c9f2be029f,13,82,87,78,78,63,6,19,0
f8bca9ac-2ada-42ce-9890-99c9f2be029f,25,64,98,67,86,49,9,26,0
a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,13,85,85,40,63,49,3,16,1
a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,25,94,99,54,70,90,6,28,1
d428df6c-89aa-4293-b4a0-dcd41a9af29e,13,91,66,57,98,99,3,18,4
d428df6c-89aa-4293-b4a0-dcd41a9af29e,25,92,57,85,73,77,1,27,4
12767d13-f093-4776-9116-d014a5850828,13,90,78,72,44,54,8,16,1
12767d13-f093-4776-9116-d014a5850828,25,86,86,77,99,51,5,30,1
12c0620c-1667-4518-89b2-eae654eb4c91,13,49,91,64,80,72,7,6,6
12c0620c-1667-4518-89b2-eae654eb4c91,25,84,70,56,100,80,2,20,6
e9366a85-3a46-4be3-9255-a4de9330ba83,13,95,49,100,60,63,2,30,3
e9366a85-3a46-4be3-9255-a4de9330ba83,25,70,60,86,81,89,6,25,3
63b664f4-0452-4779-90ff-de646edaba8c,13,48,79,53,45,82,6,29,9
63b664f4-0452-4779-90ff-de646edaba8c,25,85,54,40,94,67,4,22,9
bef6a59a-c186-4221-9030-56b79e4c24dd,13,83,88,93,99,92,8,21,0
bef6a59a-c186-4221-9030-56b79e4c24dd,25,100,56,87,42,74,5,12,0
4a32bb22-1b2b-42ec-80b9-ec30ed94898b,13,41,51,86,54,64,5,14,3
4a32bb22-1b2b-42ec-80b9-ec30ed94898b,25,99,80,62,51,61,2,8,3
61a451ff-700b-4b43-ad3b-9d13c3e90323,13,97,64,55,60,47,8,13,0
61a451ff-700b-4b43-ad3b-9d13c3e90323,25,66,82,40,78,96,10,23,0
bf2b43b4-22e9-4527-b849-1ecc889157fd,13,77,78,54,61,77,7,17,5
bf2b43b4-22e9-4527-b849-1ecc889157fd,25,57,76,74,86,85,4,5,5
4c4d6e40-24e2-426c-a250-d133f5cb5be4,13,83,56,44,42,70,10,18,9
4c4d6e40-24e2-426c-a250-d133f5cb5be4,25,98,89,66,52,65,5,6,9
f5179e72-5f85-4b21-a5df-6f85bab503fb,13,65,83,44,91,98,10,21,10
f5179e72-5f85-4b21-a5df-6f85bab503fb,25,43,79,82,91,54,5,25,10
929daf9f-0149-42af-8ab1-a5041f8c56e0,13,73,60,40,73,78,1,21,1
929daf9f-0149-42af-8ab1-a5041f8c56e0,25,85,70,40,75,45,4,15,1
bdce635f-bf90-4d6a-b5c6-06b54e003d55,13,40,76,86,92,60,7,16,0
bdce635f-bf90-4d6a-b5c6-06b54e003d55,25,88,68,82,80,60,3,7,0
2477f047-8336-4758-99f9-3502a55bc44f,13,94,45,59,77,70,7,29,0
2477f047-8336-4758-99f9-3502a55bc44f,25,62,45,79,89,41,10,15,0
abc53545-2e6d-4a04-9d57-e73431bf5cf6,13,84,69,54,82,91,10,28,10
abc53545-2e6d-4a04-9d57-e73431bf5cf6,25,42,98,49,58,63,10,17,10
8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,13,40,57,50,89,98,3,20,5
8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,25,66,41,64,71,69,2,11,5
3289f58b-1923-4afc-802d-105b113eaf84,13,63,59,48,99,50,1,5,6
3289f58b-1923-4afc-802d-105b113eaf84,25,82,44,55,57,81,10,15,6
3c0a584e-a7cd-43cb-abda-06b220d2b528,13,49,68,44,67,79,9,17,0
3c0a584e-a7cd-43cb-abda-06b220d2b528,25,45,67,67,69,69,2,15,0
540e7d01-735d-48f3-bc61-66df515a6b43,13,86,94,62,93,45,7,5,6
540e7d01-735d-48f3-bc61-66df515a6b43,25,86,100,43,80,56,6,18,6
cec56969-5d4f-4107-911d-dc7990c80420,13,50,70,57,66,41,8,20,3
cec56969-5d4f-4107-911d-dc7990c80420,25,68,80,46,77,96,5,24,3
b652ae99-38b5-489a-8921-057c3f05557c,13,93,58,89,58,42,3,29,7
b652ae99-38b5-489a-8921-057c3f05557c,25,79,100,88,73,76,10,9,7
54e14f3a-bba4-4ae0-adf8-f7672261ddef,13,88,50,67,99,77,9,13,5
54e14f3a-bba4-4ae0-adf8-f7672261ddef,25,93,87,42,73,47,9,29,5
1bdc74a9-8d3a-4d76-bcaa-281b4e336644,13,99,86,96,62,94,7,22,7
1bdc74a9-8d3a-4d76-bcaa-281b4e336644,25,73,59,70,67,46,5,5,7
e42c0aea-23d7-463d-9391-d017dbd4a86d,13,42,53,98,40,58,8,8,0
e42c0aea-23d7-463d-9391-d017dbd4a86d,25,44,87,67,81,75,3,7,0
e4610160-134d-495a-ba38-8c8f139309d1,13,85,89,61,68,66,4,12,1
e4610160-134d-495a-ba38-8c8f139309d1,25,95,78,93,63,84,1,10,1
c4ea4ece-67b6-4467-9432-d79794f6c67a,13,54,49,67,57,68,6,20,0
c4ea4ece-67b6-4467-9432-d79794f6c67a,25,43,85,57,100,48,3,8,0
8a284792-ffac-4645-a4dc-43068b20ce3e,13,58,88,58,81,69,7,8,7
8a284792-ffac-4645-a4dc-43068b20ce3e,25,84,53,48,89,48,6,17,7
96f01335-c5ab-48da-a435-4021392a9fc4,13,53,66,96,93,91,7,12,6
96f01335-c5ab-48da-a435-4021392a9fc4,25,91,43,75,45,81,6,30,6
5d264b1b-6593-4659-972e-8c6882aa5c46,13,92,91,44,85,94,2,21,0
5d264b1b-6593-4659-972e-8c6882aa5c46,25,53,94,67,56,89,2,16,0
af2537f5-9d31-462a-bb5a-bb36ce7968b7,13,48,47,94,71,69,2,16,0
af2537f5-9d31-462a-bb5a-bb36ce7968b7,25,50,44,87,97,100,5,14,0
90d9170c-f2de-475c-90fc-c9f12ddc756b,13,98,72,44,92,94,4,23,5
90d9170c-f2de-475c-90fc-c9f12ddc756b,25,81,83,96,49,55,3,16,5
0a58f43c-5bda-4655-b06d-ca247bc6e121,13,95,66,83,75,57,5,19,7
0a58f43c-5bda-4655-b06d-ca247bc6e121,25,50,95,79,50,79,4,27,7
ab286d09-0af5-4e60-bbe8-a5df5e934de0,13,59,61,45,72,70,4,22,8
ab286d09-0af5-4e60-bbe8-a5df5e934de0,25,95,83,86,94,65,4,26,8
e1ad640c-7463-435e-aafb-9f20783c91eb,13,77,62,88,78,96,7,10,10
e1ad640c-7463-435e-aafb-9f20783c91eb,25,58,67,80,43,41,9,18,10
a2317211-8578-41c6-b7eb-c69ab4280f0d,13,44,40,93,68,60,4,29,10
a2317211-8578-41c6-b7eb-c69ab4280f0d,25,66,77,100,55,42,6,19,10
606cc2f5-2c81-4bf0-91f6-04068b5a8683,13,67,47,48,88,59,2,5,0
606cc2f5-2c81-4bf0-91f6-04068b5a8683,25,48,94,66,48,76,8,20,0
4067f790-8444-4504-93ed-280ad5e14d1f,13,76,73,98,59,98,6,26,6
4067f790-8444-4504-93ed-280ad5e14d1f,25,74,83,46,96,69,4,18,6
585409d9-de22-4c3f-9136-6db15a578607,13,56,83,54,93,59,10,26,0
585409d9-de22-4c3f-9136-6db15a578607,25,94,65,57,78,83,7,15,0
3ae0acdb-2a65-44af-b09d-338b23936d45,13,52,54,87,47,41,5,29,6
3ae0acdb-2a65-44af-b09d-338b23936d45,25,83,66,62,84,62,1,8,6
9a1e0036-5cba-4496-a848-92402fd90ce1,13,63,95,57,77,71,9,21,0
9a1e0036-5cba-4496-a848-92402fd90ce1,25,48,61,80,62,82,9,15,0
1d03c3d5-b862-4cc3-9489-9c37cfa9026b,13,88,76,49,61,44,2,11,0
1d03c3d5-b862-4cc3-9489-9c37cfa9026b,25,41,62,62,62,88,6,22,0
3e612d66-05bf-4618-a930-b0c4d5576899,13,82,48,84,63,71,6,23,9
3e612d66-05bf-4618-a930-b0c4d5576899,25,51,78,88,86,92,6,16,9
e40b50e4-0a08-4989-833c-8f55a1298fa2,13,99,63,49,97,41,6,23,7
e40b50e4-0a08-4989-833c-8f55a1298fa2,25,41,100,79,46,83,9,29,7
67cbfc39-f54f-4b92-8442-906f2e16f0b6,13,85,48,90,72,51,3,20,5
67cbfc39-f54f-4b92-8442-906f2e16f0b6,25,88,45,65,98,79,3,13,5
d240ef02-a968-4fc1-ba5c-865db8344070,13,47,43,55,48,89,9,14,8
d240ef02-a968-4fc1-ba5c-865db8344070,25,73,69,60,52,77,6,17,8
7b4e9ecd-de07-47b1-b8ae-8d5dfe268e77,13,57,86,44,70,50,4,9,5
7b4e9ecd-de07-47b1-b8ae-8d5dfe268e77,25,52,44,61,46,68,2,26,5
c47a3b7e-d209-483b-9528-4c0acb6bf562,13,92,64,85,56,61,9,12,0
c47a3b7e-d209-483b-9528-4c0acb6bf562,25,85,97,44,62,100,1,16,0
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,13,55,65,78,63,88,6,10,10
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,25,44,83,65,46,80,6,18,10
043d72db-1bcb-404c-a1d8-b96a62ada157,13,46,80,56,46,54,4,9,8
043d72db-1bcb-404c-a1d8-b96a62ada157,25,78,74,66,79,84,7,14,8
9b02c535-2649-4478-9396-6f0a6b77af9e,13,61,63,51,82,83,6,5,0
9b02c535-2649-4478-9396-6f0a6b77af9e,25,56,64,86,87,54,5,5,0
880bcb0e-c8ab-46ac-a0b4-659a09fe4cdd,13,65,90,60,42,98,7,13,3
880bcb0e-c8ab-46ac-a0b4-659a09fe4cdd,25,72,51,61,83,68,6,18,3
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,13,64,66,40,86,47,6,23,6
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,25,93,87,100,70,100,2,27,6
6bb1f2bc-85a4-40cb-ae76-936aa6340d1a,13,92,85,64,82,53,7,13,8
6bb1f2bc-85a4-40cb-ae76-936aa6340d1a,25,88,96,60,81,66,10,12,8
7b6c7129-cd63-4ba8-b03c-664b3abf9c65,13,66,49,95,99,84,6,27,3
7b6c7129-cd63-4ba8-b03c-664b3abf9c65,25,98,58,44,89,53,7,10,3
d6521e08-c2f4-4c10-a869-707cbdcbfffc,13,43,68,85,49,61,3,22,0
d6521e08-c2f4-4c10-a869-707cbdcbfffc,25,42,41,43,100,98,5,15,0
e8fb5a96-3b85-46e1-840f-54057a25ed81,13,90,85,54,72,80,5,20,0
e8fb5a96-3b85-46e1-840f-54057a25ed81,25,80,64,100,74,96,6,12,0
01667221-3063-4e7f-81ff-81d1689d1205,13,63,41,98,61,65,5,28,4
01667221-3063-4e7f-81ff-81d1689d1205,25,48,41,49,74,98,2,22,4
6001f54d-01d7-4831-850f-1cdc1e2a03f1,13,46,77,84,70,54,10,8,4
6001f54d-01d7-4831-850f-1cdc1e2a03f1,25,92,59,68,83,83,4,11,4
6d130705-279f-41ab-9b49-09b65cbdb682,13,52,95,74,84,82,7,9,7
6d130705-279f-41ab-9b49-09b65cbdb682,25,99,64,83,65,79,3,9,7
9ca4364d-5d9a-49f1-908e-3a956c6e8796,13,61,80,83,90,79,7,17,4
9ca4364d-5d9a-49f1-908e-3a956c6e8796,25,98,97,80,72,89,1,6,4
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,13,41,66,76,78,92,7,13,10
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,25,81,59,78,58,68,2,20,10
c6319c16-5827-4c1d-93e0-f2354e80d10b,13,73,51,73,97,99,4,12,1
c6319c16-5827-4c1d-93e0-f2354e80d10b,25,75,41,45,96,73,5,7,1
3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,13,86,56,88,79,40,5,28,0
3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,25,66,50,73,99,94,10,28,0
c93c9cc6-668b-48da-8222-cd7f36e6ba85,13,59,86,77,68,94,2,11,9
c93c9cc6-668b-48da-8222-cd7f36e6ba85,25,71,67,92,64,86,6,29,9
639c4c6c-2926-405d-8d53-551ab4f02f6f,13,45,46,99,42,69,10,17,0
639c4c6c-2926-405d-8d53-551ab4f02f6f,25,82,50,94,95,64,3,8,0
99a9af6a-ed05-4732-b8bf-46fa25343e85,13,70,90,40,89,71,4,17,0
99a9af6a-ed05-4732-b8bf-46fa25343e85,25,92,89,60,89,98,2,18,0
b9787c4b-09aa-4570-9be9-50c7147d7bfc,13,86,64,77,93,98,7,24,9
b9787c4b-09aa-4570-9be9-50c7147d7bfc,25,67,73,86,94,40,5,14,9
f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,13,72,64,89,85,73,8,16,0
f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,25,83,78,65,87,71,5,8,0
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,13,96,85,73,94,83,10,22,3
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,25,55,66,83,49,100,7,22,3
c8b190e1-089a-4f4f-b1da-e8174937b90f,13,54,58,91,100,50,3,22,5
c8b190e1-089a-4f4f-b1da-e8174937b90f,25,54,81,66,46,42,10,16,5
5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,13,90,79,44,44,80,7,28,9
5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,25,47,85,52,64,56,2,16,9
66414954-c798-4445-86a3-cc71ff2f6883,13,74,80,48,47,69,4,28,0
66414954-c798-4445-86a3-cc71ff2f6883,25,75,83,93,96,88,8,17,0
b4209103-bca7-46eb-83ef-0f77848ac924,13,75,58,51,95,59,8,9,6
b4209103-bca7-46eb-83ef-0f77848ac924,25,71,92,99,65,53,6,30,6
953b0f1f-ea3e-472a-8f22-1604d46b7756,13,40,42,49,85,97,7,23,9
953b0f1f-ea3e-472a-8f22-1604d46b7756,25,68,98,40,41,74,10,27,9
746b161a-31cc-4738-b68a-e9b79b3aa1d1,13,82,69,76,76,100,6,14,1
746b161a-31cc-4738-b68a-e9b79b3aa1d1,25,91,84,89,40,61,4,22,1
8f026c2c-1b41-4999-8198-d1f56839f98f,13,82,46,73,69,54,8,22,0
8f026c2c-1b41-4999-8198-d1f56839f98f,25,99,95,56,56,73,2,15,0
41f83199-f4ea-4769-8366-c189cd8d9f75,13,46,44,78,95,58,10,24,1
41f83199-f4ea-4769-8366-c189cd8d9f75,25,76,85,65,88,85,10,21,1
60885550-f74f-4900-b159-4914b1b68ecd,13,79,54,50,78,59,9,14,1
60885550-f74f-4900-b159-4914b1b68ecd,25,49,41,55,78,52,6,26,1
ae7cfd14-7577-4730-868d-a4b2f613bda0,13,100,47,45,54,67,4,14,6
ae7cfd14-7577-4730-868d-a4b2f613bda0,25,46,53,81,100,86,8,15,6
61f6dfbe-114b-4c79-8200-79f51dc3c26e,13,58,94,47,48,53,1,5,10
61f6dfbe-114b-4c79-8200-79f51dc3c26e,25,76,66,92,67,88,8,28,10
6994bf84-50d3-4a03-8cd7-608f3adcb38c,13,80,48,87,43,50,2,15,10
6994bf84-50d3-4a03-8cd7-608f3adcb38c,25,97,92,66,68,54,4,10,10
