Student_ID,Days_Attended,Days_Missed,Absence_Reason
a3ea21a2-2cde-4187-91fa-82a6c60b340c,95,0,Full Attendance
089a9f4f-31da-4817-8937-b90f84a5b18b,95,0,Full Attendance
093b4d72-ac8c-4caf-ab63-3b189d7d1756,95,0,Full Attendance
c798a445-46a3-4c71-bf2f-6883163b5481,95,0,Full Attendance
bca726eb-03ef-4f77-848a-c92433478a91,95,0,Full Attendance
ea3e072a-8f22-4604-946b-7756b9e439ef,95,0,Full Attendance
31cc6738-f68a-49b7-9b3a-a1d139ee80ab,95,0,Full Attendance
1b414999-8198-41f5-a839-f98f2ccf1472,95,0,Full Attendance
f4eae769-8366-4189-8d8d-9f751df44d3e,95,0,Full Attendance
f74f6900-7159-4914-b1b6-8ecd400945ce,95,0,Full Attendance
75771730-c68d-44b2-b613-bda056f401e5,95,0,Full Attendance
114b3c79-4200-49f5-9dc3-c26e7b62659e,95,0,Full Attendance
50d3ba03-ccd7-408f-badc-b38cb38046ef,95,0,Full Attendance
3f8dcf96-436a-42bb-9509-8e07b368d836,95,0,Full Attendance
ee6ffbea-8df7-4647-9376-9ff9578cd875,95,0,Full Attendance
f2765513-2eca-4629-84e2-269192ded495,95,0,Full Attendance
bc45144a-3c1f-4ff0-b31d-58bbbcb3636d,95,0,Full Attendance
9e5c5dcd-d61a-480a-bfec-0a37d5bea8dc,95,0,Full Attendance
a9d6290d-f4ad-4a22-ad02-05f51417c2f9,95,0,Full Attendance
9ee4105d-5f06-4c76-bb77-7e71d91738f8,95,0,Full Attendance
7da56b6e-4654-477d-9e67-a2789313b3a7,95,0,Full Attendance
93a05478-c00b-49de-b8db-128d65db6e43,95,0,Full Attendance
80a23721-0856-4684-8a6f-c4b3f08d312e,95,0,Full Attendance
b2c027e8-1ed0-42e9-b9fc-6034750acc98,95,0,Full Attendance
94bcf47a-6122-4189-b5f3-de4aac9204b4,95,0,Full Attendance
3cb526d7-434a-430e-8c6e-a6ad2fe938e4,95,0,Full Attendance
35e574e0-6c87-4546-bfaf-64582f14f777,95,0,Full Attendance
2e0d3860-7362-49b7-8795-cd1d668d3c8b,95,0,Full Attendance
451b6267-b887-4caf-9991-103fd06eccbc,95,0,Full Attendance
f58ab7c7-cccf-4130-a556-03d4323132fa,95,0,Full Attendance
fedd22d9-226c-4c6a-bfe5-a4b66be8c756,95,0,Full Attendance
4ccf0a4b-7c93-443e-890b-945450d3802d,95,0,Full Attendance
0f5e8b47-29d0-4613-b0c7-700219566990,95,0,Full Attendance
55ac0d06-be9d-4951-b329-af6e18a73d94,95,0,Full Attendance
0513eda8-5819-43cc-81f9-994acf5d337f,95,0,Full Attendance
936dd1a8-93ac-400e-b2ee-eb389b0707e5,95,0,Full Attendance
ac565da6-5339-4df4-9ae8-6d1848dc1e26,95,0,Full Attendance
49599bed-9d19-41a5-a18d-de71141283fb,95,0,Full Attendance
565f1491-edb6-4b81-8ec6-8cfea3fd17f0,95,0,Full Attendance
2978cc73-1440-4dec-9243-9b0fe835f080,95,0,Full Attendance
a5076897-9afa-4267-8479-1214b5def807,95,0,Full Attendance
96405fcd-bf76-4449-9cf8-5eebf0533851,95,0,Full Attendance
ba4f4b03-2002-4d9f-85e9-f407daada0b1,95,0,Full Attendance
2abaa4f9-35e8-4364-947f-1f67bfeef19d,95,0,Full Attendance
06bfd9c4-0dc7-4104-8c66-27667922b440,95,0,Full Attendance
27c00f89-9e3b-41b3-8330-125c1a9b0d42,95,0,Full Attendance
48bfb602-bcd2-48eb-bf55-60cd3ab7127e,95,0,Full Attendance
a9de5b26-08ff-4ab0-8750-72d62bacf712,95,0,Full Attendance
8a63b93c-def3-406a-b998-63f27799fddb,95,0,Full Attendance
2d5245f4-8a0e-4018-b297-69b2f2cffcae,95,0,Full Attendance
86017633-6f5a-4d52-9061-498fe096521e,95,0,Full Attendance
ce015413-3a25-46fe-8a27-b0b07b4d8646,95,0,Full Attendance
00060d5a-02b3-4948-8db6-f47527dd1ac4,95,0,Full Attendance
022111e5-88fc-4da1-b81d-5b6c49694032,95,0,Full Attendance
6e310234-c410-4108-8256-83894cb34663,95,0,Full Attendance
69678586-3046-4008-9fa7-20128c57a277,95,0,Full Attendance
63c4e76d-a55f-4725-bcb3-c168b7062cfa,95,0,Full Attendance
c3b8c80f-8440-4e98-bd53-ec43a0152b5b,95,0,Full Attendance
be3074f8-a601-47c3-88e0-95024598f3c8,95,0,Full Attendance
4a22eae9-22f9-4afe-aeb2-3ca31186da93,95,0,Full Attendance
3012f819-7df3-4378-9f6c-cab4b3522c18,95,0,Full Attendance
1a2e9864-f8ea-4a36-af99-9b2a05aa5eab,95,0,Full Attendance
269334ef-1717-4654-bb99-78150219a9c7,95,0,Full Attendance
ff7a884d-7f96-4d35-8ca9-9089c9254bb5,95,0,Full Attendance
f39ef1be-c025-43ea-97f2-a67814898025,95,0,Full Attendance
3133839e-2e7d-452b-b85b-8a078b0ea0b9,95,0,Full Attendance
c4a531cd-f97f-4994-9f38-df55033ac4d6,95,0,Full Attendance
08942176-fe99-4f69-bcd4-99753f46057b,95,0,Full Attendance
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,95,0,Full Attendance
0accb23c-ba6d-4ed8-a110-e887289ac251,95,0,Full Attendance
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,95,0,Full Attendance
a206527c-3c68-41d6-9ce8-e12ff9287d26,95,0,Full Attendance
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,95,0,Full Attendance
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,95,0,Full Attendance
9e5f8273-af9a-4168-9766-17957ffab493,95,0,Full Attendance
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,95,0,Full Attendance
fb4f1972-5115-47ee-bb90-908e7ce34563,95,0,Full Attendance
31662c94-bbb2-4366-b04f-e1a8e44cbd41,95,0,Full Attendance
7c3cc2bc-0a1b-4bd3-a60e-c813402da0fa,95,0,Full Attendance
2fc6c4e6-9113-4d7e-b095-26217d76ab58,95,0,Full Attendance
ea1af7d2-9943-46bb-94d3-53a5de1f1619,95,0,Full Attendance
436adb9d-d1c5-4a00-8bb1-3407730ad7de,95,0,Full Attendance
2f7f2cd7-bbd0-4e6c-a108-ffcc8186722b,95,0,Full Attendance
b893b08a-5219-4216-bd21-1daf9ec5405d,95,0,Full Attendance
7f5f61aa-aee7-47a5-8629-6fbe309b48dd,95,0,Full Attendance
1c4760a5-5270-4b29-a412-47a268e8f311,95,0,Full Attendance
df9d3910-2dbb-45bd-a138-e2e6f013a170,95,0,Full Attendance
d617b9c0-a449-464f-922d-dab608252b39,95,0,Full Attendance
5dc96097-0c90-4028-8185-300d971df5fd,95,0,Full Attendance
7dccc026-a7df-40b2-b56f-dc0aebc8f6b7,95,0,Full Attendance
8eda6433-5c65-465c-8f8a-0c2ca3900bc0,95,0,Full Attendance
d2da43ec-0eec-4013-b55b-eaaacb53f0be,95,0,Full Attendance
f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,95,0,Full Attendance
30807a5d-62a5-4eec-881a-f04f3b23feed,95,0,Full Attendance
bfcb3388-8ef4-474b-adcc-4095f28f9444,95,0,Full Attendance
756eb67d-acab-4b69-9ba3-7cb59399ad15,95,0,Full Attendance
66cc7376-8cca-4963-ae2e-77a4cadec379,95,0,Full Attendance
5a31e916-eefb-4a24-b169-3ed5999413cc,95,0,Full Attendance
c3a1962d-698f-446d-9f29-0290d8485a54,95,0,Full Attendance
36c3fe85-8bae-495e-902a-405c3d9ffe59,95,0,Full Attendance
728f5897-73d0-46c7-b62e-cf885c29850b,95,0,Full Attendance
84820c08-042c-45ad-9883-e9b148d3d2ce,95,0,Full Attendance
db107e7f-36fe-40b4-b8cd-9122fc0145e1,95,0,Full Attendance
8dbcde5a-eb4a-4de6-86a5-2064d284b528,95,0,Full Attendance
5b0c4170-75da-4bbe-89a9-161a18233383,95,0,Full Attendance
cfa28fb8-4199-422e-bba5-81263ff69f41,95,0,Full Attendance
b93c92d5-13c3-4b5d-bbf8-da9137a9f824,95,0,Full Attendance
9383f86d-b3ed-46ed-b089-4de4e6267164,95,0,Full Attendance
93875413-ceef-4261-bb15-02ea09912f46,95,0,Full Attendance
d13032db-e13a-44ca-9911-f42e559a8f54,95,0,Full Attendance
a71c8948-bf67-4e42-ba0a-2b59c5384872,95,0,Full Attendance
4e0648d0-0ddb-445b-a1ea-aa65a1d770ea,95,0,Full Attendance
388629ff-b2a0-4778-809d-644453ab3cce,95,0,Full Attendance
985a9548-c0ba-42a4-b213-e7ccf89617fa,95,0,Full Attendance
21d72432-25e4-4403-a4f2-502ec94f6ed3,95,0,Full Attendance
15c7bc83-4336-4fe5-a631-66a78c53b74c,95,0,Full Attendance
8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,95,0,Full Attendance
bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,95,0,Full Attendance
ec94503e-af4a-4cdd-92cb-1ae06e18c9b3,95,0,Full Attendance
521be8c2-30c3-4f8a-992a-b43d5d822e3a,95,0,Full Attendance
9dc0a8b5-5987-438a-bcd6-c18e2b54500d,95,0,Full Attendance
d173b70b-ec99-4c80-8b7d-185670c23600,95,0,Full Attendance
1cc464ed-15f7-4f61-9a4e-c04cba7e1b86,95,0,Full Attendance
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,95,0,Full Attendance
05d2d205-789f-4d96-b337-3c2f4e1c3762,95,0,Full Attendance
4237692a-c017-466e-85f4-c0a28be27516,95,0,Full Attendance
04b51c12-ab13-4032-b2e1-9f66b1f02ea8,95,0,Full Attendance
48b51c88-0f63-4f4a-ab9a-118e4165964c,95,0,Full Attendance
0222305d-f1f7-4605-a79e-36267707ac0e,95,0,Full Attendance
dd419a67-5c37-4254-a8fc-5690e9b1c4a1,95,0,Full Attendance
6175a257-fad3-444c-bb2d-ddc962f32fae,95,0,Full Attendance
88145bde-98db-4732-9de4-d1947c12d198,95,0,Full Attendance
05804493-b664-4199-ad25-459e8f8937fa,95,0,Full Attendance
28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,95,0,Full Attendance
fa6e3743-fef9-4d57-bc77-ea4a4d654036,95,0,Full Attendance
e3f16406-631d-4c8b-a0f0-fe7941f74651,95,0,Full Attendance
a82cae18-6491-482b-a5ad-481d577f4c16,95,0,Full Attendance
a0226155-df69-4d17-9cc9-6aedad9112c5,95,0,Full Attendance
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,95,0,Full Attendance
8a962a11-94be-4d9f-a379-c05fa7087280,95,0,Full Attendance
86181db2-e60d-4a94-b483-d162b043a39a,95,0,Full Attendance
eedb0ce5-a7fe-4dcd-a528-b516c521ff2e,95,0,Full Attendance
1e4ea133-b82d-40de-b2d7-8d5388702ae7,95,0,Full Attendance
e15052f3-5195-4000-83f3-8c8c078c3875,95,0,Full Attendance
e4e5b5b0-d25a-4576-af0b-743ebee04762,95,0,Full Attendance
2f4b8be8-21ac-4db5-9b55-5f6d301c6abf,95,0,Full Attendance
3b1d0181-9cc3-41f5-9129-bc759b08e5a8,95,0,Full Attendance
7a029a6d-c7a2-4171-b02a-06ee14588063,95,0,Full Attendance
da252795-2f19-4516-9fbb-cda5a64a1fe8,95,0,Full Attendance
c3b8d179-6899-4c84-8840-323439ed0800,95,0,Full Attendance
fcfd8547-abdc-40da-be0b-bddd38f95001,95,0,Full Attendance
ddfc2a92-7074-4eb3-bc52-17ccf4672866,95,0,Full Attendance
67a55936-6d74-4a0b-bf2d-39c8e338e579,95,0,Full Attendance
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,95,0,Full Attendance
c9739495-b440-4852-a033-500ea43262b3,95,0,Full Attendance
feef21f8-e0b6-4f90-8adb-c4ffe0b55615,95,0,Full Attendance
8420e0d8-632c-417e-8ec5-7d470a0c64e5,95,0,Full Attendance
4df742ae-e267-412b-a5e5-f13f70869a45,95,0,Full Attendance
0df6c527-eb45-4c38-9cf6-5e334b5f174b,95,0,Full Attendance
b8ff615c-1727-40fa-b3a2-7c7ba566e884,95,0,Full Attendance
22a37556-8be1-4610-b234-8948e4f2ae4c,95,0,Full Attendance
b66f3507-e588-4999-971e-ea3974246baa,95,0,Full Attendance
e83bcc84-a609-4ad0-b114-64aa52f69081,95,0,Full Attendance
730bc657-b4cb-4613-9d39-e9c217584f23,95,0,Full Attendance
82fc9294-f9a6-4522-8a83-5709ba146757,95,0,Full Attendance
e98965f2-2bbf-4e35-84ac-b57d0b3d6dc9,95,0,Full Attendance
2dca365a-2504-4d28-9e6a-e4592980f6ff,95,0,Full Attendance
723dfacd-f601-4005-84c4-f69fbaebe15d,95,0,Full Attendance
9f601d17-00e7-4824-b3ee-16e7f5defeba,95,0,Full Attendance
0178de26-ceb5-47ac-8b22-e4457fa70485,95,0,Full Attendance
68ffae17-7428-4491-b9c8-42cba8d3110e,95,0,Full Attendance
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,95,0,Full Attendance
a73d2746-0e18-4b96-a5f4-1dd62f51ac6e,95,0,Full Attendance
4c66aa4d-9a70-4a8a-9688-1d3e93fde248,95,0,Full Attendance
ac0e1f71-294d-43ed-ada1-afdafe656dcc,95,0,Full Attendance
2d6b5953-8fea-484e-898c-fd4892811c92,95,0,Full Attendance
4c9e903a-c4bd-438e-97d7-1fc0092cd030,95,0,Full Attendance
8cebac57-d7e3-43cf-ad65-1847c2294116,95,0,Full Attendance
86eced99-5447-4290-8640-4b2adc0228af,95,0,Full Attendance
bacf7cfc-9245-4cc4-9bfb-3b3d0ee52f63,95,0,Full Attendance
ef13864b-9ad2-4b72-b04b-a584b95cec2d,95,0,Full Attendance
86800a0b-4279-4490-9105-64f9d90949aa,93,2,Other
850b7073-7f13-4e67-9008-cdc99d421bae,95,0,Full Attendance
b565f64e-3b93-453f-9c02-040de237c877,95,0,Full Attendance
1e30614f-cbf6-4a23-a01e-31f57702beba,95,0,Full Attendance
557368cf-0ba5-4050-a9fe-99a96a25542e,95,0,Full Attendance
4818b004-b0a4-4557-b381-001fa3ff8fd2,95,0,Full Attendance
0191d19d-c45c-4fbb-92ec-ac278ccc617e,95,0,Full Attendance
07743c94-f5c9-4459-9db1-bd5e91a4d796,95,0,Full Attendance
ea89a979-7aa6-46ea-ac27-3009ec1a86d3,95,0,Full Attendance
e45def26-75eb-4e8f-a090-360d27c7655a,95,0,Full Attendance
be1a070f-ed83-44c8-a9f8-d3e4d06d3943,95,0,Full Attendance
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,95,0,Full Attendance
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,95,0,Full Attendance
a06303ca-600f-479c-bbce-708756d2b14d,95,0,Full Attendance
dd56030e-1de9-47a2-985e-7e892ff8107a,95,0,Full Attendance
69f35b2d-4580-4ac2-8818-c965b5b81351,95,0,Full Attendance
3754f16f-4d79-432c-b362-d408d4575305,95,0,Full Attendance
e9d18ec2-33bc-48a9-871d-45640992b886,95,0,Full Attendance
30b1b67b-2771-4422-8003-8f26e7ab2ef7,95,0,Full Attendance
24aefbea-53cc-4b95-8689-58364f73ab1c,95,0,Full Attendance
21f9c072-fe22-4ba1-ad3d-581e84222f58,95,0,Full Attendance
010d583f-1da7-4d69-85b8-64d4dd643387,95,0,Full Attendance
77852ddb-5552-4a3c-964a-9b18df3334c6,95,0,Full Attendance
93daf60d-05c1-4422-8ffe-bdfdbedcacb7,95,0,Full Attendance
46d28109-495c-4ac8-b14a-abdd33579b27,95,0,Full Attendance
460d113d-2851-48be-a639-e21445ccaa93,95,0,Full Attendance
59ae7302-8ae3-497e-b4e2-41421a354475,95,0,Full Attendance
3eacdb28-92f7-4993-8884-3b5bcdd3214c,95,0,Full Attendance
214c87b1-0cfc-4420-b192-e4438a6342ca,95,0,Full Attendance
6d2cdbf9-160b-4ed4-8dc5-d42e6233960a,95,0,Full Attendance
b3099e0d-b0ac-4677-960f-8680a124fdb2,95,0,Full Attendance
abbe274a-c226-4b53-b680-873b32b9c542,95,0,Full Attendance
21bd55eb-915a-43c0-b737-cfb5c3b1927b,95,0,Full Attendance
af39f2ce-4f75-445a-b4a1-2a0d18e63a55,95,0,Full Attendance
dc70ce22-24ca-41b8-b94a-97fdf28bf846,95,0,Full Attendance
aa4946f4-ead1-4758-b319-f18d2ef03a1b,95,0,Full Attendance
79af8348-10bb-460d-87bf-63ee7ccd3dc0,95,0,Full Attendance
9abc9859-593e-4c83-8497-d0a8484204d5,95,0,Full Attendance
536c32d0-1b63-405f-8bf8-5149b6da99cd,95,0,Full Attendance
69d75427-972d-4d57-a69b-e896760272ba,95,0,Full Attendance
57390b03-10e9-4dce-a241-cba37b7ce7cc,95,0,Full Attendance
c98e3f5b-9134-40b7-af73-573bfaeebacd,95,0,Full Attendance
ee4d0dec-bd47-4885-93f0-e33fab6b3f08,95,0,Full Attendance
8e1a3a51-534b-4a86-b681-2ad798986758,95,0,Full Attendance
1bd6b03d-9927-439b-91d1-ce5067e2189b,95,0,Full Attendance
a9008ecd-a51e-41ad-be8a-207853d106cb,95,0,Full Attendance
a2d999ba-c146-4d52-a73b-c91394ad345a,95,0,Full Attendance
63d5e750-4a9f-450e-8800-61b673f621a8,95,0,Full Attendance
91fda27f-4cbb-4460-910c-8c48e09ef2a3,95,0,Full Attendance
fb8a61eb-b7c1-4a4c-af4a-454fefca07ae,95,0,Full Attendance
67797b58-82ab-43a0-bc86-21109c8aa872,95,0,Full Attendance
0d99c071-f7c8-435f-8c83-bc68e6ace59a,95,0,Full Attendance
dd9d2e4d-483e-4d69-9c7a-bd161c153057,95,0,Full Attendance
61fe800a-b636-4c4c-9170-ca8aa00e0b60,81,14,Truancy
302fa247-239a-446d-b991-2c512c649adf,95,0,Full Attendance
ff594778-49d9-4a08-a77e-0fbc6acff20f,95,0,Full Attendance
b8a9b014-24dc-4a07-8405-6d2ba5fcd671,95,0,Full Attendance
a46a07c2-2320-4e16-95ac-80e422c23308,95,0,Full Attendance
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,95,0,Full Attendance
5af56a23-627c-49f7-b336-3302d1f03374,95,0,Full Attendance
3c9ba542-bb1d-43a8-98c8-23b07f8736f1,95,0,Full Attendance
fa6d81ee-0890-4506-9df1-bf6f938bd3f8,95,0,Full Attendance
b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,95,0,Full Attendance
c764032e-c026-47d1-bbd1-b0c0dbfe679a,95,0,Full Attendance
78f2961c-3ec7-4a8f-96a4-6b839c2d9672,95,0,Full Attendance
cc502a89-8a08-440e-a239-5ad5af1f798c,95,0,Full Attendance
7807c947-02c2-4367-874d-8df088f7f097,95,0,Full Attendance
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,95,0,Full Attendance
bfda55c9-98fe-44f3-ac40-d95ab1eedf64,95,0,Full Attendance
2b48c6e6-9401-4dfe-b921-0c7ca119ceee,95,0,Full Attendance
496cc03a-06fd-41e6-9fd3-3d40bcc4f0db,95,0,Full Attendance
47edc6dd-9da4-4c0f-a1ee-0f6c408669bb,95,0,Full Attendance
977e3f2c-e8fe-4095-acb3-7e239a940c6c,95,0,Full Attendance
b365fb7c-c853-4c55-82e1-73022ce6f908,95,0,Full Attendance
159b558b-fbec-4ed8-97c4-e2c308789ef0,95,0,Full Attendance
fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,95,0,Full Attendance
35fab528-2ad3-436f-a338-17fab9db1388,95,0,Full Attendance
