Student_ID,Time_ID,Math_Score,Science_Score,English_Score,Social_Studies_Score,Physical_Education_Score,Library_Hours_Week,Teacher_Hours_Week,Weekly_Activity_Hours
2d5245f4-8a0e-4018-b297-69b2f2cffcae,13,98,49,67,85,93,3,6,0
2d5245f4-8a0e-4018-b297-69b2f2cffcae,26,83,99,96,88,69,9,12,0
86017633-6f5a-4d52-9061-498fe096521e,13,78,51,86,91,85,9,17,2
86017633-6f5a-4d52-9061-498fe096521e,26,48,82,53,75,69,9,11,2
ce015413-3a25-46fe-8a27-b0b07b4d8646,13,74,93,69,95,86,6,26,9
ce015413-3a25-46fe-8a27-b0b07b4d8646,26,96,53,95,82,88,3,10,9
00060d5a-02b3-4948-8db6-f47527dd1ac4,13,75,55,96,44,57,6,19,10
00060d5a-02b3-4948-8db6-f47527dd1ac4,26,62,83,56,84,90,2,6,10
022111e5-88fc-4da1-b81d-5b6c49694032,13,100,47,55,45,44,5,24,0
022111e5-88fc-4da1-b81d-5b6c49694032,26,100,78,93,70,63,6,28,0
6e310234-c410-4108-8256-83894cb34663,13,84,100,87,90,55,2,17,8
6e310234-c410-4108-8256-83894cb34663,26,63,51,79,54,69,4,25,8
69678586-3046-4008-9fa7-20128c57a277,13,40,50,74,52,77,1,28,8
69678586-3046-4008-9fa7-20128c57a277,26,77,100,52,72,59,3,14,8
63c4e76d-a55f-4725-bcb3-c168b7062cfa,13,49,72,68,52,75,10,30,6
63c4e76d-a55f-4725-bcb3-c168b7062cfa,26,100,54,63,42,62,9,29,6
c3b8c80f-8440-4e98-bd53-ec43a0152b5b,13,81,74,56,51,66,4,15,2
c3b8c80f-8440-4e98-bd53-ec43a0152b5b,26,58,92,89,45,44,5,24,2
be3074f8-a601-47c3-88e0-95024598f3c8,13,93,77,97,46,87,10,15,9
be3074f8-a601-47c3-88e0-95024598f3c8,26,99,83,83,40,100,1,19,9
4a22eae9-22f9-4afe-aeb2-3ca31186da93,13,43,70,43,58,96,9,13,7
4a22eae9-22f9-4afe-aeb2-3ca31186da93,26,48,60,53,91,43,7,18,7
3012f819-7df3-4378-9f6c-cab4b3522c18,13,44,53,56,75,92,5,12,9
3012f819-7df3-4378-9f6c-cab4b3522c18,26,89,45,76,85,74,3,22,9
1a2e9864-f8ea-4a36-af99-9b2a05aa5eab,13,50,69,80,54,76,1,26,6
1a2e9864-f8ea-4a36-af99-9b2a05aa5eab,26,66,47,80,40,43,4,16,6
269334ef-1717-4654-bb99-78150219a9c7,13,50,61,72,79,82,4,18,3
269334ef-1717-4654-bb99-78150219a9c7,26,54,50,86,52,59,8,24,3
ff7a884d-7f96-4d35-8ca9-9089c9254bb5,13,100,42,70,43,52,10,17,8
ff7a884d-7f96-4d35-8ca9-9089c9254bb5,26,66,45,97,45,99,9,30,8
f39ef1be-c025-43ea-97f2-a67814898025,13,94,56,42,41,92,7,10,10
f39ef1be-c025-43ea-97f2-a67814898025,26,43,72,78,97,70,6,20,10
3133839e-2e7d-452b-b85b-8a078b0ea0b9,13,60,48,70,67,40,2,9,6
3133839e-2e7d-452b-b85b-8a078b0ea0b9,26,83,95,75,100,61,3,24,6
c4a531cd-f97f-4994-9f38-df55033ac4d6,13,95,53,70,44,63,1,19,10
c4a531cd-f97f-4994-9f38-df55033ac4d6,26,64,78,90,68,85,8,11,10
08942176-fe99-4f69-bcd4-99753f46057b,13,81,64,94,77,83,4,10,1
08942176-fe99-4f69-bcd4-99753f46057b,26,42,61,47,50,57,1,7,1
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,13,50,96,80,41,70,4,30,1
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,26,88,78,91,75,90,5,17,1
0accb23c-ba6d-4ed8-a110-e887289ac251,13,99,97,90,70,59,9,12,5
0accb23c-ba6d-4ed8-a110-e887289ac251,26,65,45,87,61,42,7,28,5
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,13,70,73,88,41,73,9,29,2
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,26,95,60,47,51,54,8,16,2
a206527c-3c68-41d6-9ce8-e12ff9287d26,13,84,78,86,89,78,10,18,0
a206527c-3c68-41d6-9ce8-e12ff9287d26,26,46,93,40,51,85,3,22,0
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,13,65,53,73,77,50,9,26,1
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,26,69,97,45,99,70,8,14,1
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,13,96,54,40,71,87,5,8,7
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,26,48,80,48,98,51,2,20,7
9e5f8273-af9a-4168-9766-17957ffab493,13,69,58,89,59,40,10,23,5
9e5f8273-af9a-4168-9766-17957ffab493,26,64,52,42,46,75,3,17,5
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,13,55,54,77,44,44,2,15,7
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,26,46,70,87,74,87,7,27,7
fb4f1972-5115-47ee-bb90-908e7ce34563,13,57,50,45,89,69,7,13,6
fb4f1972-5115-47ee-bb90-908e7ce34563,26,87,72,41,40,53,4,22,6
31662c94-bbb2-4366-b04f-e1a8e44cbd41,13,61,42,92,60,70,4,8,1
31662c94-bbb2-4366-b04f-e1a8e44cbd41,26,50,92,88,52,70,4,13,1
7c3cc2bc-0a1b-4bd3-a60e-c813402da0fa,13,47,87,97,45,44,1,10,0
7c3cc2bc-0a1b-4bd3-a60e-c813402da0fa,26,72,52,64,52,76,2,8,0
2fc6c4e6-9113-4d7e-b095-26217d76ab58,13,45,74,59,65,84,3,8,1
2fc6c4e6-9113-4d7e-b095-26217d76ab58,26,83,54,89,82,62,9,25,1
ea1af7d2-9943-46bb-94d3-53a5de1f1619,13,88,62,64,85,74,7,5,8
ea1af7d2-9943-46bb-94d3-53a5de1f1619,26,44,92,92,51,64,1,10,8
436adb9d-d1c5-4a00-8bb1-3407730ad7de,13,68,71,46,88,60,3,8,4
436adb9d-d1c5-4a00-8bb1-3407730ad7de,26,63,82,89,52,83,5,27,4
2f7f2cd7-bbd0-4e6c-a108-ffcc8186722b,13,59,47,54,95,45,5,24,0
2f7f2cd7-bbd0-4e6c-a108-ffcc8186722b,26,72,84,92,41,98,8,16,0
b893b08a-5219-4216-bd21-1daf9ec5405d,13,55,97,79,40,50,7,11,10
b893b08a-5219-4216-bd21-1daf9ec5405d,26,78,95,80,62,51,6,25,10
7f5f61aa-aee7-47a5-8629-6fbe309b48dd,13,69,77,68,43,90,4,16,4
7f5f61aa-aee7-47a5-8629-6fbe309b48dd,26,44,51,45,66,86,1,15,4
1c4760a5-5270-4b29-a412-47a268e8f311,13,55,81,89,60,84,4,5,0
1c4760a5-5270-4b29-a412-47a268e8f311,26,69,72,57,70,75,5,15,0
df9d3910-2dbb-45bd-a138-e2e6f013a170,13,42,81,78,42,75,4,13,0
df9d3910-2dbb-45bd-a138-e2e6f013a170,26,84,91,57,60,61,10,7,0
d617b9c0-a449-464f-922d-dab608252b39,13,94,100,52,82,40,6,11,5
d617b9c0-a449-464f-922d-dab608252b39,26,86,76,43,62,40,7,15,5
5dc96097-0c90-4028-8185-300d971df5fd,13,81,71,53,81,45,3,7,5
5dc96097-0c90-4028-8185-300d971df5fd,26,81,75,85,57,82,3,22,5
7dccc026-a7df-40b2-b56f-dc0aebc8f6b7,13,53,66,50,45,90,8,13,5
7dccc026-a7df-40b2-b56f-dc0aebc8f6b7,26,70,48,67,66,42,2,19,5
8eda6433-5c65-465c-8f8a-0c2ca3900bc0,13,42,55,93,49,72,8,19,3
8eda6433-5c65-465c-8f8a-0c2ca3900bc0,26,55,65,91,84,73,10,11,3
d2da43ec-0eec-4013-b55b-eaaacb53f0be,13,72,65,54,59,72,6,10,2
d2da43ec-0eec-4013-b55b-eaaacb53f0be,26,40,64,98,82,93,3,12,2
f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,13,96,80,57,74,88,2,14,2
f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,26,100,76,75,45,57,1,20,2
30807a5d-62a5-4eec-881a-f04f3b23feed,13,69,95,87,56,76,10,30,9
30807a5d-62a5-4eec-881a-f04f3b23feed,26,64,99,95,67,51,1,30,9
bfcb3388-8ef4-474b-adcc-4095f28f9444,13,87,54,77,83,67,4,14,0
bfcb3388-8ef4-474b-adcc-4095f28f9444,26,43,95,87,42,84,6,16,0
756eb67d-acab-4b69-9ba3-7cb59399ad15,13,48,78,56,50,95,4,30,0
756eb67d-acab-4b69-9ba3-7cb59399ad15,26,96,57,56,69,87,6,26,0
66cc7376-8cca-4963-ae2e-77a4cadec379,13,66,86,66,57,51,9,16,5
66cc7376-8cca-4963-ae2e-77a4cadec379,26,43,88,78,44,47,6,27,5
5a31e916-eefb-4a24-b169-3ed5999413cc,13,89,52,82,71,74,8,7,6
5a31e916-eefb-4a24-b169-3ed5999413cc,26,44,87,78,77,52,6,25,6
c3a1962d-698f-446d-9f29-0290d8485a54,13,45,75,48,57,81,2,19,0
c3a1962d-698f-446d-9f29-0290d8485a54,26,63,40,92,83,42,4,20,0
36c3fe85-8bae-495e-902a-405c3d9ffe59,13,88,49,72,98,53,2,19,0
36c3fe85-8bae-495e-902a-405c3d9ffe59,26,86,69,51,45,84,4,19,0
728f5897-73d0-46c7-b62e-cf885c29850b,13,78,58,96,76,61,10,29,0
728f5897-73d0-46c7-b62e-cf885c29850b,26,79,69,44,80,76,7,28,0
84820c08-042c-45ad-9883-e9b148d3d2ce,13,84,47,52,46,46,10,21,8
84820c08-042c-45ad-9883-e9b148d3d2ce,26,41,62,66,98,76,3,6,8
db107e7f-36fe-40b4-b8cd-9122fc0145e1,13,68,41,96,82,68,10,16,0
db107e7f-36fe-40b4-b8cd-9122fc0145e1,26,66,60,92,45,84,7,13,0
8dbcde5a-eb4a-4de6-86a5-2064d284b528,13,91,58,70,76,87,6,23,6
8dbcde5a-eb4a-4de6-86a5-2064d284b528,26,89,88,96,95,71,9,28,6
5b0c4170-75da-4bbe-89a9-161a18233383,13,62,90,52,94,67,6,13,0
5b0c4170-75da-4bbe-89a9-161a18233383,26,94,84,45,92,96,6,11,0
cfa28fb8-4199-422e-bba5-81263ff69f41,13,49,68,93,72,73,2,23,0
cfa28fb8-4199-422e-bba5-81263ff69f41,26,57,53,76,45,60,1,19,0
b93c92d5-13c3-4b5d-bbf8-da9137a9f824,13,59,81,52,95,97,4,21,8
b93c92d5-13c3-4b5d-bbf8-da9137a9f824,26,75,88,100,62,88,5,19,8
9383f86d-b3ed-46ed-b089-4de4e6267164,13,52,70,46,67,74,6,27,7
9383f86d-b3ed-46ed-b089-4de4e6267164,26,97,91,86,99,58,3,21,7
93875413-ceef-4261-bb15-02ea09912f46,13,48,57,56,91,51,2,22,10
93875413-ceef-4261-bb15-02ea09912f46,26,56,44,66,78,63,4,7,10
d13032db-e13a-44ca-9911-f42e559a8f54,13,54,43,45,89,100,10,6,4
d13032db-e13a-44ca-9911-f42e559a8f54,26,89,91,98,62,69,6,11,4
a71c8948-bf67-4e42-ba0a-2b59c5384872,13,77,86,46,63,84,7,28,7
a71c8948-bf67-4e42-ba0a-2b59c5384872,26,82,41,98,69,50,8,24,7
4e0648d0-0ddb-445b-a1ea-aa65a1d770ea,13,98,89,68,67,88,6,18,0
4e0648d0-0ddb-445b-a1ea-aa65a1d770ea,26,48,87,50,63,67,1,26,0
388629ff-b2a0-4778-809d-644453ab3cce,13,55,91,42,52,81,1,9,6
388629ff-b2a0-4778-809d-644453ab3cce,26,86,48,97,53,46,10,27,6
985a9548-c0ba-42a4-b213-e7ccf89617fa,13,52,75,70,89,89,4,12,0
985a9548-c0ba-42a4-b213-e7ccf89617fa,26,79,95,80,79,97,2,12,0
21d72432-25e4-4403-a4f2-502ec94f6ed3,13,85,46,50,90,47,8,28,4
21d72432-25e4-4403-a4f2-502ec94f6ed3,26,97,42,80,44,63,3,29,4
15c7bc83-4336-4fe5-a631-66a78c53b74c,13,56,57,78,67,75,2,30,4
15c7bc83-4336-4fe5-a631-66a78c53b74c,26,87,93,82,65,83,2,16,4
8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,13,93,100,96,82,47,6,16,4
8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,26,69,67,58,51,92,5,30,4
bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,13,79,42,98,69,72,1,12,3
bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,26,45,46,95,71,88,10,25,3
ec94503e-af4a-4cdd-92cb-1ae06e18c9b3,13,90,61,70,84,70,7,21,0
ec94503e-af4a-4cdd-92cb-1ae06e18c9b3,26,48,54,91,69,95,7,24,0
521be8c2-30c3-4f8a-992a-b43d5d822e3a,13,58,86,84,94,82,10,16,1
521be8c2-30c3-4f8a-992a-b43d5d822e3a,26,50,49,64,96,54,1,10,1
9dc0a8b5-5987-438a-bcd6-c18e2b54500d,13,77,83,57,54,67,7,9,5
9dc0a8b5-5987-438a-bcd6-c18e2b54500d,26,42,61,50,88,66,9,25,5
d173b70b-ec99-4c80-8b7d-185670c23600,13,52,62,63,56,51,5,8,7
d173b70b-ec99-4c80-8b7d-185670c23600,26,43,77,51,79,89,2,10,7
1cc464ed-15f7-4f61-9a4e-c04cba7e1b86,13,63,60,62,44,68,1,9,1
1cc464ed-15f7-4f61-9a4e-c04cba7e1b86,26,78,76,70,61,86,9,28,1
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,13,55,94,67,50,71,7,16,7
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,26,65,61,98,84,51,9,8,7
05d2d205-789f-4d96-b337-3c2f4e1c3762,13,59,62,52,85,47,4,30,3
05d2d205-789f-4d96-b337-3c2f4e1c3762,26,47,53,41,82,89,1,22,3
4237692a-c017-466e-85f4-c0a28be27516,13,56,88,94,83,84,9,28,1
4237692a-c017-466e-85f4-c0a28be27516,26,67,99,47,98,87,8,29,1
04b51c12-ab13-4032-b2e1-9f66b1f02ea8,13,83,44,46,66,40,6,19,3
04b51c12-ab13-4032-b2e1-9f66b1f02ea8,26,95,90,69,50,93,2,14,3
48b51c88-0f63-4f4a-ab9a-118e4165964c,13,99,52,87,67,97,8,22,7
48b51c88-0f63-4f4a-ab9a-118e4165964c,26,97,87,44,42,94,9,18,7
0222305d-f1f7-4605-a79e-36267707ac0e,13,78,68,59,74,84,4,23,0
0222305d-f1f7-4605-a79e-36267707ac0e,26,58,76,44,83,91,7,9,0
dd419a67-5c37-4254-a8fc-5690e9b1c4a1,13,59,41,46,86,71,2,30,3
dd419a67-5c37-4254-a8fc-5690e9b1c4a1,26,72,56,56,87,41,5,26,3
6175a257-fad3-444c-bb2d-ddc962f32fae,13,81,73,87,93,50,5,15,0
6175a257-fad3-444c-bb2d-ddc962f32fae,26,88,86,80,85,51,1,6,0
88145bde-98db-4732-9de4-d1947c12d198,13,98,50,62,52,41,7,15,0
88145bde-98db-4732-9de4-d1947c12d198,26,79,92,94,56,66,5,28,0
05804493-b664-4199-ad25-459e8f8937fa,13,95,86,40,41,58,3,20,6
05804493-b664-4199-ad25-459e8f8937fa,26,58,83,77,78,94,3,28,6
28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,13,98,80,62,59,70,1,30,7
28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,26,78,45,59,47,88,5,29,7
fa6e3743-fef9-4d57-bc77-ea4a4d654036,13,61,88,52,100,43,2,19,8
fa6e3743-fef9-4d57-bc77-ea4a4d654036,26,63,98,65,73,76,5,29,8
e3f16406-631d-4c8b-a0f0-fe7941f74651,13,48,70,49,72,46,3,21,2
e3f16406-631d-4c8b-a0f0-fe7941f74651,26,50,75,77,41,62,4,13,2
a82cae18-6491-482b-a5ad-481d577f4c16,13,82,80,67,100,63,9,22,0
a82cae18-6491-482b-a5ad-481d577f4c16,26,81,95,83,50,97,4,10,0
a0226155-df69-4d17-9cc9-6aedad9112c5,13,56,91,76,87,76,4,8,0
a0226155-df69-4d17-9cc9-6aedad9112c5,26,97,52,80,63,70,9,30,0
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,13,46,93,53,100,92,3,13,3
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,26,88,89,94,79,89,6,28,3
8a962a11-94be-4d9f-a379-c05fa7087280,13,89,56,66,79,49,6,15,5
8a962a11-94be-4d9f-a379-c05fa7087280,26,63,82,45,91,73,7,6,5
86181db2-e60d-4a94-b483-d162b043a39a,13,47,78,82,99,65,8,22,3
86181db2-e60d-4a94-b483-d162b043a39a,26,42,43,65,79,97,9,13,3
eedb0ce5-a7fe-4dcd-a528-b516c521ff2e,13,99,54,53,65,54,1,22,10
eedb0ce5-a7fe-4dcd-a528-b516c521ff2e,26,62,81,87,50,98,9,16,10
1e4ea133-b82d-40de-b2d7-8d5388702ae7,13,52,91,76,40,53,10,26,0
1e4ea133-b82d-40de-b2d7-8d5388702ae7,26,40,45,74,87,44,7,25,0
e15052f3-5195-4000-83f3-8c8c078c3875,13,81,45,68,47,61,8,23,3
e15052f3-5195-4000-83f3-8c8c078c3875,26,66,85,77,69,93,6,23,3
e4e5b5b0-d25a-4576-af0b-743ebee04762,13,69,65,76,51,99,9,26,7
e4e5b5b0-d25a-4576-af0b-743ebee04762,26,52,100,73,55,94,3,8,7
2f4b8be8-21ac-4db5-9b55-5f6d301c6abf,13,98,79,98,98,46,9,22,8
2f4b8be8-21ac-4db5-9b55-5f6d301c6abf,26,41,70,83,83,82,9,26,8
3b1d0181-9cc3-41f5-9129-bc759b08e5a8,13,93,98,40,95,89,7,13,2
3b1d0181-9cc3-41f5-9129-bc759b08e5a8,26,87,96,92,88,91,8,28,2
7a029a6d-c7a2-4171-b02a-06ee14588063,13,74,54,73,59,91,8,11,0
7a029a6d-c7a2-4171-b02a-06ee14588063,26,49,66,61,62,42,9,17,0
da252795-2f19-4516-9fbb-cda5a64a1fe8,13,82,54,57,99,68,3,18,3
da252795-2f19-4516-9fbb-cda5a64a1fe8,26,58,97,50,55,76,5,21,3
c3b8d179-6899-4c84-8840-323439ed0800,13,81,52,69,87,69,1,7,0
c3b8d179-6899-4c84-8840-323439ed0800,26,40,45,51,71,60,1,23,0
fcfd8547-abdc-40da-be0b-bddd38f95001,13,99,53,62,47,99,1,19,0
fcfd8547-abdc-40da-be0b-bddd38f95001,26,52,43,49,47,50,10,7,0
ddfc2a92-7074-4eb3-bc52-17ccf4672866,13,48,47,99,82,58,10,30,0
ddfc2a92-7074-4eb3-bc52-17ccf4672866,26,87,91,89,80,60,2,9,0
67a55936-6d74-4a0b-bf2d-39c8e338e579,13,57,76,54,56,80,5,28,5
67a55936-6d74-4a0b-bf2d-39c8e338e579,26,98,77,58,52,41,3,27,5
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,13,80,59,47,51,72,9,16,0
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,26,58,76,80,100,61,7,26,0
c9739495-b440-4852-a033-500ea43262b3,13,69,52,74,47,40,4,24,9
c9739495-b440-4852-a033-500ea43262b3,26,51,79,97,83,79,10,15,9
feef21f8-e0b6-4f90-8adb-c4ffe0b55615,13,82,54,75,47,48,6,11,10
feef21f8-e0b6-4f90-8adb-c4ffe0b55615,26,69,79,77,80,94,8,20,10
8420e0d8-632c-417e-8ec5-7d470a0c64e5,13,52,70,100,60,46,2,22,5
8420e0d8-632c-417e-8ec5-7d470a0c64e5,26,47,96,81,83,64,3,19,5
4df742ae-e267-412b-a5e5-f13f70869a45,13,47,46,55,68,81,7,26,7
4df742ae-e267-412b-a5e5-f13f70869a45,26,89,53,93,82,79,7,6,7
0df6c527-eb45-4c38-9cf6-5e334b5f174b,13,55,51,81,49,62,3,8,0
0df6c527-eb45-4c38-9cf6-5e334b5f174b,26,79,96,63,96,46,6,9,0
b8ff615c-1727-40fa-b3a2-7c7ba566e884,13,60,77,99,58,72,4,19,8
b8ff615c-1727-40fa-b3a2-7c7ba566e884,26,86,58,66,40,92,8,5,8
22a37556-8be1-4610-b234-8948e4f2ae4c,13,63,70,90,88,96,9,9,0
22a37556-8be1-4610-b234-8948e4f2ae4c,26,64,86,65,67,90,1,8,0
b66f3507-e588-4999-971e-ea3974246baa,13,60,99,44,58,40,7,7,8
b66f3507-e588-4999-971e-ea3974246baa,26,75,77,72,42,65,9,29,8
e83bcc84-a609-4ad0-b114-64aa52f69081,13,51,49,55,64,96,5,21,4
e83bcc84-a609-4ad0-b114-64aa52f69081,26,59,66,57,66,97,8,9,4
730bc657-b4cb-4613-9d39-e9c217584f23,13,75,62,72,63,88,5,15,0
730bc657-b4cb-4613-9d39-e9c217584f23,26,74,72,67,62,55,4,5,0
82fc9294-f9a6-4522-8a83-5709ba146757,13,45,65,93,43,85,10,22,1
82fc9294-f9a6-4522-8a83-5709ba146757,26,59,92,88,80,70,8,19,1
e98965f2-2bbf-4e35-84ac-b57d0b3d6dc9,13,82,46,84,49,93,5,24,1
e98965f2-2bbf-4e35-84ac-b57d0b3d6dc9,26,63,97,93,53,54,3,21,1
2dca365a-2504-4d28-9e6a-e4592980f6ff,13,64,42,59,46,66,8,17,6
2dca365a-2504-4d28-9e6a-e4592980f6ff,26,99,46,69,59,43,5,23,6
723dfacd-f601-4005-84c4-f69fbaebe15d,13,45,66,98,74,58,6,8,8
723dfacd-f601-4005-84c4-f69fbaebe15d,26,92,85,82,41,70,4,30,8
9f601d17-00e7-4824-b3ee-16e7f5defeba,13,60,86,97,68,96,9,16,0
9f601d17-00e7-4824-b3ee-16e7f5defeba,26,49,82,92,90,68,7,25,0
0178de26-ceb5-47ac-8b22-e4457fa70485,13,86,47,97,74,92,9,10,3
0178de26-ceb5-47ac-8b22-e4457fa70485,26,85,60,87,76,48,6,28,3
68ffae17-7428-4491-b9c8-42cba8d3110e,13,67,42,55,66,42,3,26,5
68ffae17-7428-4491-b9c8-42cba8d3110e,26,98,64,89,82,90,4,12,5
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,13,98,95,72,41,96,8,16,10
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,26,78,65,52,100,68,1,20,10
a73d2746-0e18-4b96-a5f4-1dd62f51ac6e,13,58,98,83,87,71,10,27,0
a73d2746-0e18-4b96-a5f4-1dd62f51ac6e,26,50,62,87,55,95,3,20,0
4c66aa4d-9a70-4a8a-9688-1d3e93fde248,13,40,73,87,90,77,3,24,7
4c66aa4d-9a70-4a8a-9688-1d3e93fde248,26,93,66,84,79,60,10,10,7
ac0e1f71-294d-43ed-ada1-afdafe656dcc,13,88,86,47,57,58,10,20,10
ac0e1f71-294d-43ed-ada1-afdafe656dcc,26,72,100,55,89,49,10,14,10
2d6b5953-8fea-484e-898c-fd4892811c92,13,94,47,70,77,60,3,27,4
2d6b5953-8fea-484e-898c-fd4892811c92,26,90,100,63,96,47,7,23,4
4c9e903a-c4bd-438e-97d7-1fc0092cd030,13,72,74,42,89,45,6,18,0
4c9e903a-c4bd-438e-97d7-1fc0092cd030,26,50,81,58,61,51,10,8,0
8cebac57-d7e3-43cf-ad65-1847c2294116,13,63,67,73,66,93,3,13,4
8cebac57-d7e3-43cf-ad65-1847c2294116,26,98,41,57,41,75,7,24,4
86eced99-5447-4290-8640-4b2adc0228af,13,84,80,53,51,75,5,24,8
86eced99-5447-4290-8640-4b2adc0228af,26,60,41,41,60,66,10,30,8
bacf7cfc-9245-4cc4-9bfb-3b3d0ee52f63,13,43,94,41,92,90,4,26,7
bacf7cfc-9245-4cc4-9bfb-3b3d0ee52f63,26,92,76,87,68,91,3,22,7
ef13864b-9ad2-4b72-b04b-a584b95cec2d,13,73,42,50,96,63,9,11,6
ef13864b-9ad2-4b72-b04b-a584b95cec2d,26,71,54,49,45,83,6,27,6
86800a0b-4279-4490-9105-64f9d90949aa,13,42,75,45,68,58,5,24,8
86800a0b-4279-4490-9105-64f9d90949aa,26,67,78,56,58,98,4,10,8
850b7073-7f13-4e67-9008-cdc99d421bae,13,92,96,84,61,56,8,30,4
850b7073-7f13-4e67-9008-cdc99d421bae,26,88,96,93,96,83,8,28,4
b565f64e-3b93-453f-9c02-040de237c877,13,55,88,99,93,70,8,12,5
b565f64e-3b93-453f-9c02-040de237c877,26,91,52,66,58,54,5,25,5
1e30614f-cbf6-4a23-a01e-31f57702beba,13,61,98,46,80,98,5,25,9
1e30614f-cbf6-4a23-a01e-31f57702beba,26,69,97,93,75,50,2,28,9
557368cf-0ba5-4050-a9fe-99a96a25542e,13,68,50,85,82,70,4,27,10
557368cf-0ba5-4050-a9fe-99a96a25542e,26,80,68,41,51,64,10,10,10
4818b004-b0a4-4557-b381-001fa3ff8fd2,13,75,96,98,63,62,9,21,5
4818b004-b0a4-4557-b381-001fa3ff8fd2,26,100,82,88,97,52,10,22,5
0191d19d-c45c-4fbb-92ec-ac278ccc617e,13,98,66,54,79,54,5,27,0
0191d19d-c45c-4fbb-92ec-ac278ccc617e,26,72,40,97,77,97,1,30,0
07743c94-f5c9-4459-9db1-bd5e91a4d796,13,89,40,47,64,60,6,8,9
07743c94-f5c9-4459-9db1-bd5e91a4d796,26,81,56,43,48,77,10,16,9
ea89a979-7aa6-46ea-ac27-3009ec1a86d3,13,87,56,50,44,65,4,13,5
ea89a979-7aa6-46ea-ac27-3009ec1a86d3,26,95,59,71,41,90,9,17,5
e45def26-75eb-4e8f-a090-360d27c7655a,13,71,50,99,96,91,4,16,5
e45def26-75eb-4e8f-a090-360d27c7655a,26,47,90,82,88,51,1,6,5
be1a070f-ed83-44c8-a9f8-d3e4d06d3943,13,52,56,85,98,46,6,28,8
be1a070f-ed83-44c8-a9f8-d3e4d06d3943,26,45,82,61,84,95,3,16,8
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,13,46,89,93,53,43,8,26,0
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,26,98,75,45,48,44,4,7,0
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,13,50,100,55,63,50,6,22,6
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,26,54,56,93,75,99,4,29,6
a06303ca-600f-479c-bbce-708756d2b14d,13,48,43,86,78,54,2,22,0
a06303ca-600f-479c-bbce-708756d2b14d,26,98,88,79,97,58,9,13,0
dd56030e-1de9-47a2-985e-7e892ff8107a,13,51,77,92,46,64,7,17,0
dd56030e-1de9-47a2-985e-7e892ff8107a,26,93,62,76,43,83,9,24,0
69f35b2d-4580-4ac2-8818-c965b5b81351,13,48,61,78,60,75,5,14,7
69f35b2d-4580-4ac2-8818-c965b5b81351,26,72,77,59,54,80,9,10,7
3754f16f-4d79-432c-b362-d408d4575305,13,93,48,90,55,67,7,8,0
3754f16f-4d79-432c-b362-d408d4575305,26,85,75,50,44,61,8,29,0
e9d18ec2-33bc-48a9-871d-45640992b886,13,42,61,46,58,65,10,18,0
e9d18ec2-33bc-48a9-871d-45640992b886,26,81,47,58,97,42,4,23,0
30b1b67b-2771-4422-8003-8f26e7ab2ef7,13,92,71,99,77,85,8,23,1
30b1b67b-2771-4422-8003-8f26e7ab2ef7,26,55,47,80,73,48,8,11,1
24aefbea-53cc-4b95-8689-58364f73ab1c,13,74,55,81,81,51,9,19,0
24aefbea-53cc-4b95-8689-58364f73ab1c,26,69,93,41,75,46,7,5,0
21f9c072-fe22-4ba1-ad3d-581e84222f58,13,41,43,42,85,62,7,13,0
21f9c072-fe22-4ba1-ad3d-581e84222f58,26,77,77,53,89,63,9,23,0
010d583f-1da7-4d69-85b8-64d4dd643387,13,58,82,67,52,59,1,12,0
010d583f-1da7-4d69-85b8-64d4dd643387,26,50,51,56,84,70,4,12,0
77852ddb-5552-4a3c-964a-9b18df3334c6,13,88,78,99,49,93,2,24,8
77852ddb-5552-4a3c-964a-9b18df3334c6,26,82,56,93,40,45,3,20,8
