Student_ID,Time_ID,Days_Attended,Days_Missed,Absence_Reason
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,5,0,30,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,6,7,23,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,7,20,10,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,8,18,12,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,9,3,27,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,10,13,17,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,11,8,22,Family Event
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,12,30,0,Family Event
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,13,27,3,Family Event
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,14,13,17,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,15,28,2,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,16,20,10,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,17,9,21,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,18,21,9,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,19,27,3,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,20,18,12,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,21,6,24,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,22,21,9,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,23,16,14,Family Event
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,24,24,6,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,25,7,23,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,26,7,23,Family Event
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,27,25,5,Illness
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,28,28,2,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,29,10,20,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,30,8,22,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,31,14,16,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,32,11,19,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,33,24,6,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,34,2,28,Other
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,35,27,3,None
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,36,19,11,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,1,22,8,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,2,18,12,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,3,15,15,Family Event
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,4,21,9,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,5,7,23,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,6,12,18,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,7,14,16,Family Event
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,8,20,10,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,9,13,17,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,10,22,8,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,11,6,24,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,12,5,25,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,13,26,4,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,14,17,13,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,15,23,7,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,16,17,13,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,17,20,10,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,18,22,8,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,19,9,21,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,20,0,30,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,21,0,30,Family Event
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,22,22,8,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,23,18,12,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,24,27,3,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,25,2,28,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,26,27,3,Family Event
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,27,13,17,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,28,5,25,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,29,30,0,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,30,16,14,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,31,14,16,Family Event
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,32,13,17,None
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,33,12,18,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,34,20,10,Other
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,35,1,29,Illness
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,36,24,6,Other
a06303ca-600f-479c-bbce-708756d2b14d,1,9,21,Illness
a06303ca-600f-479c-bbce-708756d2b14d,2,12,18,Other
a06303ca-600f-479c-bbce-708756d2b14d,3,4,26,Illness
a06303ca-600f-479c-bbce-708756d2b14d,4,25,5,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,5,24,6,Other
a06303ca-600f-479c-bbce-708756d2b14d,6,14,16,Illness
a06303ca-600f-479c-bbce-708756d2b14d,7,24,6,Illness
a06303ca-600f-479c-bbce-708756d2b14d,8,7,23,Illness
a06303ca-600f-479c-bbce-708756d2b14d,9,15,15,None
a06303ca-600f-479c-bbce-708756d2b14d,10,12,18,Illness
a06303ca-600f-479c-bbce-708756d2b14d,11,11,19,Illness
a06303ca-600f-479c-bbce-708756d2b14d,12,16,14,Other
a06303ca-600f-479c-bbce-708756d2b14d,13,9,21,None
a06303ca-600f-479c-bbce-708756d2b14d,14,13,17,None
a06303ca-600f-479c-bbce-708756d2b14d,15,18,12,Other
a06303ca-600f-479c-bbce-708756d2b14d,16,7,23,Other
a06303ca-600f-479c-bbce-708756d2b14d,17,28,2,Illness
a06303ca-600f-479c-bbce-708756d2b14d,18,18,12,None
a06303ca-600f-479c-bbce-708756d2b14d,19,1,29,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,20,24,6,Other
a06303ca-600f-479c-bbce-708756d2b14d,21,0,30,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,22,30,0,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,23,22,8,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,24,2,28,None
a06303ca-600f-479c-bbce-708756d2b14d,25,6,24,Illness
a06303ca-600f-479c-bbce-708756d2b14d,26,18,12,Other
a06303ca-600f-479c-bbce-708756d2b14d,27,27,3,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,28,9,21,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,29,29,1,None
a06303ca-600f-479c-bbce-708756d2b14d,30,3,27,None
a06303ca-600f-479c-bbce-708756d2b14d,31,1,29,Family Event
a06303ca-600f-479c-bbce-708756d2b14d,32,9,21,Other
a06303ca-600f-479c-bbce-708756d2b14d,33,7,23,Other
a06303ca-600f-479c-bbce-708756d2b14d,34,5,25,None
a06303ca-600f-479c-bbce-708756d2b14d,35,19,11,None
a06303ca-600f-479c-bbce-708756d2b14d,36,5,25,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,1,4,26,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,2,0,30,None
dd56030e-1de9-47a2-985e-7e892ff8107a,3,11,19,None
dd56030e-1de9-47a2-985e-7e892ff8107a,4,5,25,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,5,3,27,None
dd56030e-1de9-47a2-985e-7e892ff8107a,6,28,2,None
dd56030e-1de9-47a2-985e-7e892ff8107a,7,19,11,None
dd56030e-1de9-47a2-985e-7e892ff8107a,8,17,13,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,9,17,13,None
dd56030e-1de9-47a2-985e-7e892ff8107a,10,17,13,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,11,21,9,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,12,3,27,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,13,17,13,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,14,3,27,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,15,27,3,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,16,16,14,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,17,13,17,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,18,17,13,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,19,14,16,None
dd56030e-1de9-47a2-985e-7e892ff8107a,20,5,25,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,21,5,25,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,22,21,9,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,23,18,12,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,24,9,21,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,25,6,24,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,26,15,15,Illness
dd56030e-1de9-47a2-985e-7e892ff8107a,27,23,7,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,28,3,27,None
dd56030e-1de9-47a2-985e-7e892ff8107a,29,3,27,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,30,27,3,None
dd56030e-1de9-47a2-985e-7e892ff8107a,31,1,29,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,32,11,19,None
dd56030e-1de9-47a2-985e-7e892ff8107a,33,10,20,Family Event
dd56030e-1de9-47a2-985e-7e892ff8107a,34,11,19,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,35,8,22,Other
dd56030e-1de9-47a2-985e-7e892ff8107a,36,29,1,Family Event
69f35b2d-4580-4ac2-8818-c965b5b81351,1,18,12,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,2,25,5,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,3,16,14,Family Event
69f35b2d-4580-4ac2-8818-c965b5b81351,4,24,6,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,5,27,3,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,6,0,30,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,7,18,12,None
69f35b2d-4580-4ac2-8818-c965b5b81351,8,22,8,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,9,4,26,None
69f35b2d-4580-4ac2-8818-c965b5b81351,10,18,12,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,11,21,9,None
69f35b2d-4580-4ac2-8818-c965b5b81351,12,29,1,None
69f35b2d-4580-4ac2-8818-c965b5b81351,13,22,8,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,14,30,0,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,15,14,16,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,16,28,2,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,17,1,29,Family Event
69f35b2d-4580-4ac2-8818-c965b5b81351,18,2,28,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,19,20,10,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,20,20,10,None
69f35b2d-4580-4ac2-8818-c965b5b81351,21,26,4,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,22,28,2,Family Event
69f35b2d-4580-4ac2-8818-c965b5b81351,23,11,19,None
69f35b2d-4580-4ac2-8818-c965b5b81351,24,0,30,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,25,2,28,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,26,4,26,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,27,21,9,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,28,30,0,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,29,20,10,None
69f35b2d-4580-4ac2-8818-c965b5b81351,30,8,22,Illness
69f35b2d-4580-4ac2-8818-c965b5b81351,31,6,24,None
69f35b2d-4580-4ac2-8818-c965b5b81351,32,6,24,None
69f35b2d-4580-4ac2-8818-c965b5b81351,33,20,10,Other
69f35b2d-4580-4ac2-8818-c965b5b81351,34,7,23,Family Event
69f35b2d-4580-4ac2-8818-c965b5b81351,35,5,25,None
69f35b2d-4580-4ac2-8818-c965b5b81351,36,28,2,Illness
3754f16f-4d79-432c-b362-d408d4575305,1,10,20,None
3754f16f-4d79-432c-b362-d408d4575305,2,26,4,Family Event
3754f16f-4d79-432c-b362-d408d4575305,3,5,25,Family Event
3754f16f-4d79-432c-b362-d408d4575305,4,25,5,None
3754f16f-4d79-432c-b362-d408d4575305,5,4,26,Other
3754f16f-4d79-432c-b362-d408d4575305,6,24,6,Illness
3754f16f-4d79-432c-b362-d408d4575305,7,8,22,None
3754f16f-4d79-432c-b362-d408d4575305,8,30,0,Other
3754f16f-4d79-432c-b362-d408d4575305,9,24,6,Illness
3754f16f-4d79-432c-b362-d408d4575305,10,28,2,Illness
3754f16f-4d79-432c-b362-d408d4575305,11,25,5,None
3754f16f-4d79-432c-b362-d408d4575305,12,14,16,Other
3754f16f-4d79-432c-b362-d408d4575305,13,8,22,Other
3754f16f-4d79-432c-b362-d408d4575305,14,0,30,Other
3754f16f-4d79-432c-b362-d408d4575305,15,19,11,Family Event
3754f16f-4d79-432c-b362-d408d4575305,16,22,8,Family Event
3754f16f-4d79-432c-b362-d408d4575305,17,15,15,Other
3754f16f-4d79-432c-b362-d408d4575305,18,15,15,Family Event
3754f16f-4d79-432c-b362-d408d4575305,19,16,14,None
3754f16f-4d79-432c-b362-d408d4575305,20,11,19,Family Event
3754f16f-4d79-432c-b362-d408d4575305,21,23,7,Family Event
3754f16f-4d79-432c-b362-d408d4575305,22,14,16,None
3754f16f-4d79-432c-b362-d408d4575305,23,22,8,Other
3754f16f-4d79-432c-b362-d408d4575305,24,29,1,None
3754f16f-4d79-432c-b362-d408d4575305,25,29,1,None
3754f16f-4d79-432c-b362-d408d4575305,26,11,19,Illness
3754f16f-4d79-432c-b362-d408d4575305,27,17,13,Family Event
3754f16f-4d79-432c-b362-d408d4575305,28,4,26,Other
3754f16f-4d79-432c-b362-d408d4575305,29,26,4,Other
3754f16f-4d79-432c-b362-d408d4575305,30,19,11,Other
3754f16f-4d79-432c-b362-d408d4575305,31,18,12,Family Event
3754f16f-4d79-432c-b362-d408d4575305,32,17,13,Illness
3754f16f-4d79-432c-b362-d408d4575305,33,1,29,Other
3754f16f-4d79-432c-b362-d408d4575305,34,22,8,Family Event
3754f16f-4d79-432c-b362-d408d4575305,35,9,21,Other
3754f16f-4d79-432c-b362-d408d4575305,36,26,4,None
e9d18ec2-33bc-48a9-871d-45640992b886,1,11,19,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,2,23,7,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,3,21,9,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,4,19,11,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,5,28,2,Other
e9d18ec2-33bc-48a9-871d-45640992b886,6,7,23,Other
e9d18ec2-33bc-48a9-871d-45640992b886,7,5,25,None
e9d18ec2-33bc-48a9-871d-45640992b886,8,28,2,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,9,8,22,None
e9d18ec2-33bc-48a9-871d-45640992b886,10,18,12,None
e9d18ec2-33bc-48a9-871d-45640992b886,11,4,26,Other
e9d18ec2-33bc-48a9-871d-45640992b886,12,11,19,Family Event
e9d18ec2-33bc-48a9-871d-45640992b886,13,29,1,Family Event
e9d18ec2-33bc-48a9-871d-45640992b886,14,18,12,Other
e9d18ec2-33bc-48a9-871d-45640992b886,15,14,16,None
e9d18ec2-33bc-48a9-871d-45640992b886,16,8,22,Family Event
e9d18ec2-33bc-48a9-871d-45640992b886,17,2,28,None
e9d18ec2-33bc-48a9-871d-45640992b886,18,1,29,Other
e9d18ec2-33bc-48a9-871d-45640992b886,19,9,21,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,20,25,5,None
e9d18ec2-33bc-48a9-871d-45640992b886,21,3,27,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,22,3,27,Family Event
e9d18ec2-33bc-48a9-871d-45640992b886,23,28,2,None
e9d18ec2-33bc-48a9-871d-45640992b886,24,18,12,Family Event
e9d18ec2-33bc-48a9-871d-45640992b886,25,26,4,None
e9d18ec2-33bc-48a9-871d-45640992b886,26,30,0,None
e9d18ec2-33bc-48a9-871d-45640992b886,27,30,0,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,28,9,21,None
e9d18ec2-33bc-48a9-871d-45640992b886,29,19,11,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,30,8,22,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,31,18,12,Family Event
e9d18ec2-33bc-48a9-871d-45640992b886,32,24,6,Other
e9d18ec2-33bc-48a9-871d-45640992b886,33,28,2,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,34,19,11,Illness
e9d18ec2-33bc-48a9-871d-45640992b886,35,16,14,None
e9d18ec2-33bc-48a9-871d-45640992b886,36,12,18,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,1,15,15,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,2,14,16,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,3,27,3,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,4,17,13,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,5,1,29,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,6,3,27,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,7,11,19,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,8,30,0,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,9,27,3,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,10,14,16,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,11,30,0,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,12,12,18,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,13,18,12,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,14,8,22,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,15,1,29,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,16,22,8,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,17,21,9,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,18,5,25,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,19,14,16,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,20,8,22,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,21,17,13,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,22,25,5,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,23,3,27,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,24,13,17,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,25,1,29,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,26,2,28,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,27,23,7,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,28,14,16,None
30b1b67b-2771-4422-8003-8f26e7ab2ef7,29,23,7,Illness
30b1b67b-2771-4422-8003-8f26e7ab2ef7,30,27,3,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,31,23,7,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,32,15,15,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,33,0,30,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,34,9,21,Family Event
30b1b67b-2771-4422-8003-8f26e7ab2ef7,35,26,4,Other
30b1b67b-2771-4422-8003-8f26e7ab2ef7,36,25,5,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,1,15,15,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,2,10,20,None
24aefbea-53cc-4b95-8689-58364f73ab1c,3,0,30,None
24aefbea-53cc-4b95-8689-58364f73ab1c,4,22,8,None
24aefbea-53cc-4b95-8689-58364f73ab1c,5,20,10,Illness
24aefbea-53cc-4b95-8689-58364f73ab1c,6,2,28,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,7,25,5,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,8,1,29,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,9,27,3,None
24aefbea-53cc-4b95-8689-58364f73ab1c,10,19,11,None
24aefbea-53cc-4b95-8689-58364f73ab1c,11,25,5,None
24aefbea-53cc-4b95-8689-58364f73ab1c,12,17,13,Illness
24aefbea-53cc-4b95-8689-58364f73ab1c,13,24,6,Illness
24aefbea-53cc-4b95-8689-58364f73ab1c,14,6,24,Other
24aefbea-53cc-4b95-8689-58364f73ab1c,15,26,4,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,16,17,13,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,17,27,3,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,18,20,10,Other
24aefbea-53cc-4b95-8689-58364f73ab1c,19,28,2,Other
24aefbea-53cc-4b95-8689-58364f73ab1c,20,6,24,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,21,27,3,Illness
24aefbea-53cc-4b95-8689-58364f73ab1c,22,21,9,Other
24aefbea-53cc-4b95-8689-58364f73ab1c,23,15,15,None
24aefbea-53cc-4b95-8689-58364f73ab1c,24,13,17,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,25,1,29,None
24aefbea-53cc-4b95-8689-58364f73ab1c,26,11,19,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,27,9,21,Illness
24aefbea-53cc-4b95-8689-58364f73ab1c,28,15,15,Illness
24aefbea-53cc-4b95-8689-58364f73ab1c,29,22,8,Other
24aefbea-53cc-4b95-8689-58364f73ab1c,30,11,19,None
24aefbea-53cc-4b95-8689-58364f73ab1c,31,20,10,None
24aefbea-53cc-4b95-8689-58364f73ab1c,32,22,8,Other
24aefbea-53cc-4b95-8689-58364f73ab1c,33,20,10,None
24aefbea-53cc-4b95-8689-58364f73ab1c,34,16,14,Family Event
24aefbea-53cc-4b95-8689-58364f73ab1c,35,1,29,None
24aefbea-53cc-4b95-8689-58364f73ab1c,36,15,15,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,1,28,2,Illness
21f9c072-fe22-4ba1-ad3d-581e84222f58,2,9,21,Other
21f9c072-fe22-4ba1-ad3d-581e84222f58,3,0,30,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,4,7,23,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,5,10,20,Other
21f9c072-fe22-4ba1-ad3d-581e84222f58,6,10,20,Illness
21f9c072-fe22-4ba1-ad3d-581e84222f58,7,1,29,Other
21f9c072-fe22-4ba1-ad3d-581e84222f58,8,27,3,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,9,11,19,Other
21f9c072-fe22-4ba1-ad3d-581e84222f58,10,15,15,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,11,4,26,Illness
21f9c072-fe22-4ba1-ad3d-581e84222f58,12,23,7,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,13,29,1,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,14,23,7,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,15,20,10,Illness
21f9c072-fe22-4ba1-ad3d-581e84222f58,16,27,3,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,17,1,29,Other
21f9c072-fe22-4ba1-ad3d-581e84222f58,18,4,26,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,19,21,9,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,20,24,6,Illness
21f9c072-fe22-4ba1-ad3d-581e84222f58,21,29,1,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,22,20,10,Other
21f9c072-fe22-4ba1-ad3d-581e84222f58,23,16,14,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,24,1,29,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,25,20,10,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,26,13,17,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,27,2,28,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,28,23,7,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,29,23,7,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,30,3,27,Illness
21f9c072-fe22-4ba1-ad3d-581e84222f58,31,14,16,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,32,23,7,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,33,17,13,None
21f9c072-fe22-4ba1-ad3d-581e84222f58,34,3,27,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,35,23,7,Family Event
21f9c072-fe22-4ba1-ad3d-581e84222f58,36,9,21,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,1,1,29,Other
010d583f-1da7-4d69-85b8-64d4dd643387,2,22,8,Illness
010d583f-1da7-4d69-85b8-64d4dd643387,3,20,10,None
010d583f-1da7-4d69-85b8-64d4dd643387,4,12,18,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,5,3,27,None
010d583f-1da7-4d69-85b8-64d4dd643387,6,22,8,Other
010d583f-1da7-4d69-85b8-64d4dd643387,7,3,27,None
010d583f-1da7-4d69-85b8-64d4dd643387,8,6,24,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,9,20,10,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,10,6,24,Illness
010d583f-1da7-4d69-85b8-64d4dd643387,11,18,12,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,12,28,2,None
010d583f-1da7-4d69-85b8-64d4dd643387,13,9,21,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,14,18,12,Other
010d583f-1da7-4d69-85b8-64d4dd643387,15,2,28,None
010d583f-1da7-4d69-85b8-64d4dd643387,16,9,21,None
010d583f-1da7-4d69-85b8-64d4dd643387,17,20,10,Other
010d583f-1da7-4d69-85b8-64d4dd643387,18,0,30,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,19,23,7,None
010d583f-1da7-4d69-85b8-64d4dd643387,20,1,29,Illness
010d583f-1da7-4d69-85b8-64d4dd643387,21,21,9,Illness
010d583f-1da7-4d69-85b8-64d4dd643387,22,9,21,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,23,10,20,None
010d583f-1da7-4d69-85b8-64d4dd643387,24,10,20,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,25,4,26,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,26,24,6,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,27,19,11,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,28,9,21,None
010d583f-1da7-4d69-85b8-64d4dd643387,29,20,10,Illness
010d583f-1da7-4d69-85b8-64d4dd643387,30,22,8,Other
010d583f-1da7-4d69-85b8-64d4dd643387,31,25,5,None
010d583f-1da7-4d69-85b8-64d4dd643387,32,15,15,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,33,21,9,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,34,30,0,None
010d583f-1da7-4d69-85b8-64d4dd643387,35,16,14,Family Event
010d583f-1da7-4d69-85b8-64d4dd643387,36,0,30,Illness
